"TVK","GRIDREF"
"NBNSYS0000005622","TL84"
"NBNSYS0000005622","TL83"
"NBNSYS0000005622","TL80"
"NBNSYS0000005622","TL79"
"NBNSYS0000005622","TL78"
"NBNSYS0000005622","TL77"
"NBNSYS0000005622","TL70"
"NBNSYS0000005622","TL69"
"NBNSYS0000005622","TL68"
"NBNSYS0000005622","TL59"
"NBNSYS0000005622","TL57"
"NBNSYS0000005622","TL56"
"NBNSYS0000005622","TL55"
"NBNSYS0000005622","TL48"
"NBNSYS0000005622","TL47"
"NBNSYS0000005622","TL46"
"NBNSYS0000005622","TL45"
"NBNSYS0000005622","TL44"
"NBNSYS0000005622","TL41"
"NBNSYS0000005622","TL40"
"NBNSYS0000005622","TL38"
"NBNSYS0000005622","TL37"
"NBNSYS0000005622","TL36"
"NBNSYS0000005622","TL35"
"NBNSYS0000005622","TL31"
"NBNSYS0000005622","TL30"
"NBNSYS0000005622","TL29"
"NBNSYS0000005622","TL28"
"NBNSYS0000005622","TL27"
"NBNSYS0000005622","TL26"
"NBNSYS0000005622","TL25"
"NBNSYS0000005622","TL24"
"NBNSYS0000005622","TL19"
"NBNSYS0000005622","TL18"
"NBNSYS0000005622","TL17"
"NBNSYS0000005622","TL16"
"NBNSYS0000005622","TL15"
"NBNSYS0000005622","TL14"
"NBNSYS0000005622","TL13"
"NBNSYS0000005622","TL10"
"NBNSYS0000005622","TL09"
"NBNSYS0000005622","TL08"
"NBNSYS0000005622","TL07"
"NBNSYS0000005622","TL05"
"NBNSYS0000005622","TL04"
"NBNSYS0000005622","TL03"
"NBNSYS0000005622","TL02"
"NBNSYS0000005622","TG50"
"NBNSYS0000005622","TG42"
"NBNSYS0000005622","TG41"
"NBNSYS0000005622","TG40"
"NBNSYS0000005622","TG33"
"NBNSYS0000005622","TG32"
"NBNSYS0000005622","TG31"
"NBNSYS0000005622","TG30"
"NBNSYS0000005622","TG23"
"NBNSYS0000005622","TG22"
"NBNSYS0000005622","TG21"
"NBNSYS0000005622","TG20"
"NBNSYS0000005622","TG14"
"NBNSYS0000005622","TG13"
"NBNSYS0000005622","TG12"
"NBNSYS0000005622","TG11"
"NBNSYS0000005622","TG10"
"NBNSYS0000005622","TG04"
"NBNSYS0000005622","TG03"
"NBNSYS0000005622","TG02"
"NBNSYS0000005622","TG01"
"NBNSYS0000005622","TF94"
"NBNSYS0000005622","TF93"
"NBNSYS0000005622","TF92"
"NBNSYS0000005622","TF91"
"NBNSYS0000005622","TF84"
"NBNSYS0000005622","TF83"
"NBNSYS0000005622","TF82"
"NBNSYS0000005622","TF74"
"NBNSYS0000005622","TF71"
"NBNSYS0000005622","TF70"
"NBNSYS0000005622","TF63"
"NBNSYS0000005622","TF62"
"NBNSYS0000005622","TF61"
"NBNSYS0000005622","TF57"
"NBNSYS0000005622","TF55"
"NBNSYS0000005622","TF49"
"NBNSYS0000005622","TF40"
"NBNSYS0000005622","TF33"
"NBNSYS0000005622","TF30"
"NBNSYS0000005622","TF26"
"NBNSYS0000005622","TF24"
"NBNSYS0000005622","TF20"
"NBNSYS0000005622","TF17"
"NBNSYS0000005622","TF16"
"NBNSYS0000005622","TF13"
"NBNSYS0000005622","TF12"
"NBNSYS0000005622","TF11"
"NBNSYS0000005622","TF10"
"NBNSYS0000005622","TF00"
"NBNSYS0000005622","TA41"
"NBNSYS0000005622","TA27"
"NBNSYS0000005622","TA14"
"NBNSYS0000005622","TA12"
"NBNSYS0000005622","TA05"
"NBNSYS0000005622","TA04"
"NBNSYS0000005622","TA03"
"NBNSYS0000005622","TA02"
"NBNSYS0000005622","SZ89"
"NBNSYS0000005622","SZ68"
"NBNSYS0000005622","SZ59"
"NBNSYS0000005622","SZ58"
"NBNSYS0000005622","SZ49"
"NBNSYS0000005622","SZ39"
"NBNSYS0000005622","SZ38"
"NBNSYS0000005622","SZ19"
"NBNSYS0000005622","SZ09"
"NBNSYS0000005622","SZ08"
"NBNSYS0000005622","SY99"
"NBNSYS0000005622","SY98"
"NBNSYS0000005622","SY89"
"NBNSYS0000005622","SY88"
"NBNSYS0000005622","SY68"
"NBNSYS0000005622","SY09"
"NBNSYS0000005622","SY08"
"NBNSYS0000005622","SX99"
"NBNSYS0000005622","SX98"
"NBNSYS0000005622","SX97"
"NBNSYS0000005622","SX87"
"NBNSYS0000005622","SX84"
"NBNSYS0000005622","SU98"
"NBNSYS0000005622","SU97"
"NBNSYS0000005622","SU96"
"NBNSYS0000005622","SU95"
"NBNSYS0000005622","SU94"
"NBNSYS0000005622","SU91"
"NBNSYS0000005622","SU90"
"NBNSYS0000005622","SU87"
"NBNSYS0000005622","SU86"
"NBNSYS0000005622","SU85"
"NBNSYS0000005622","SU80"
"NBNSYS0000005622","SU77"
"NBNSYS0000005622","SU76"
"NBNSYS0000005622","SU75"
"NBNSYS0000005622","SU73"
"NBNSYS0000005622","SU70"
"NBNSYS0000005622","SU68"
"NBNSYS0000005622","SU67"
"NBNSYS0000005622","SU66"
"NBNSYS0000005622","SU60"
"NBNSYS0000005622","SU59"
"NBNSYS0000005622","SU56"
"NBNSYS0000005622","SU51"
"NBNSYS0000005622","SU50"
"NBNSYS0000005622","SU49"
"NBNSYS0000005622","SU41"
"NBNSYS0000005622","SU40"
"NBNSYS0000005622","SU32"
"NBNSYS0000005622","SU31"
"NBNSYS0000005622","SU30"
"NBNSYS0000005622","SU29"
"NBNSYS0000005622","SU20"
"NBNSYS0000005622","SU11"
"NBNSYS0000005622","SU10"
"NBNSYS0000005622","SU09"
"NBNSYS0000005622","SU08"
"NBNSYS0000005622","ST58"
"NBNSYS0000005622","ST53"
"NBNSYS0000005622","ST48"
"NBNSYS0000005622","ST47"
"NBNSYS0000005622","ST46"
"NBNSYS0000005622","ST45"
"NBNSYS0000005622","ST44"
"NBNSYS0000005622","ST43"
"NBNSYS0000005622","ST42"
"NBNSYS0000005622","ST38"
"NBNSYS0000005622","ST35"
"NBNSYS0000005622","ST34"
"NBNSYS0000005622","ST33"
"NBNSYS0000005622","ST32"
"NBNSYS0000005622","ST28"
"NBNSYS0000005622","ST25"
"NBNSYS0000005622","ST22"
"NBNSYS0000005622","ST16"
"NBNSYS0000005622","ST06"
"NBNSYS0000005622","ST01"
"NBNSYS0000005622","SS98"
"NBNSYS0000005622","SS88"
"NBNSYS0000005622","SS79"
"NBNSYS0000005622","SS78"
"NBNSYS0000005622","SS59"
"NBNSYS0000005622","SS58"
"NBNSYS0000005622","SS43"
"NBNSYS0000005622","SS19"
"NBNSYS0000005622","SS09"
"NBNSYS0000005622","SR99"
"NBNSYS0000005622","SR89"
"NBNSYS0000005622","SP99"
"NBNSYS0000005622","SP98"
"NBNSYS0000005622","SP97"
"NBNSYS0000005622","SP96"
"NBNSYS0000005622","SP95"
"NBNSYS0000005622","SP94"
"NBNSYS0000005622","SP93"
"NBNSYS0000005622","SP92"
"NBNSYS0000005622","SP91"
"NBNSYS0000005622","SP89"
"NBNSYS0000005622","SP87"
"NBNSYS0000005622","SP86"
"NBNSYS0000005622","SP85"
"NBNSYS0000005622","SP84"
"NBNSYS0000005622","SP83"
"NBNSYS0000005622","SP77"
"NBNSYS0000005622","SP76"
"NBNSYS0000005622","SP75"
"NBNSYS0000005622","SP74"
"NBNSYS0000005622","SP73"
"NBNSYS0000005622","SP68"
"NBNSYS0000005622","SP66"
"NBNSYS0000005622","SP64"
"NBNSYS0000005622","SP63"
"NBNSYS0000005622","SP61"
"NBNSYS0000005622","SP55"
"NBNSYS0000005622","SP51"
"NBNSYS0000005622","SP50"
"NBNSYS0000005622","SP46"
"NBNSYS0000005622","SP45"
"NBNSYS0000005622","SP41"
"NBNSYS0000005622","SP40"
"NBNSYS0000005622","SP37"
"NBNSYS0000005622","SO82"
"NBNSYS0000005622","SO81"
"NBNSYS0000005622","SO80"
"NBNSYS0000005622","SO77"
"NBNSYS0000005622","SO71"
"NBNSYS0000005622","SO70"
"NBNSYS0000005622","SO12"
"NBNSYS0000005622","SN69"
"NBNSYS0000005622","SN68"
"NBNSYS0000005622","SN62"
"NBNSYS0000005622","SN58"
"NBNSYS0000005622","SN40"
"NBNSYS0000005622","SN30"
"NBNSYS0000005622","SN10"
"NBNSYS0000005622","SN00"
"NBNSYS0000005622","SM93"
"NBNSYS0000005622","SM92"
"NBNSYS0000005622","SM90"
"NBNSYS0000005622","SM83"
"NBNSYS0000005622","SM80"
"NBNSYS0000005622","SM72"
"NBNSYS0000005622","SM70"
"NBNSYS0000005622","SK97"
"NBNSYS0000005622","SK96"
"NBNSYS0000005622","SK90"
"NBNSYS0000005622","SK86"
"NBNSYS0000005622","SK83"
"NBNSYS0000005622","SK80"
"NBNSYS0000005622","SK79"
"NBNSYS0000005622","SK78"
"NBNSYS0000005622","SK73"
"NBNSYS0000005622","SK72"
"NBNSYS0000005622","SK71"
"NBNSYS0000005622","SK68"
"NBNSYS0000005622","SK64"
"NBNSYS0000005622","SK63"
"NBNSYS0000005622","SK61"
"NBNSYS0000005622","SK60"
"NBNSYS0000005622","SK53"
"NBNSYS0000005622","SK51"
"NBNSYS0000005622","SK50"
"NBNSYS0000005622","SK47"
"NBNSYS0000005622","SK44"
"NBNSYS0000005622","SK43"
"NBNSYS0000005622","SK32"
"NBNSYS0000005622","SK20"
"NBNSYS0000005622","SJ77"
"NBNSYS0000005622","SJ67"
"NBNSYS0000005622","SJ66"
"NBNSYS0000005622","SJ57"
"NBNSYS0000005622","SJ54"
"NBNSYS0000005622","SJ46"
"NBNSYS0000005622","SJ45"
"NBNSYS0000005622","SJ43"
"NBNSYS0000005622","SJ35"
"NBNSYS0000005622","SJ34"
"NBNSYS0000005622","SJ28"
"NBNSYS0000005622","SJ20"
"NBNSYS0000005622","SH63"
"NBNSYS0000005622","SH58"
"NBNSYS0000005622","SH57"
"NBNSYS0000005622","SH53"
"NBNSYS0000005622","SH48"
"NBNSYS0000005622","SH47"
"NBNSYS0000005622","SH37"
"NBNSYS0000005622","SH27"
"NBNSYS0000005622","SE98"
"NBNSYS0000005622","SE93"
"NBNSYS0000005622","SE92"
"NBNSYS0000005622","SE90"
"NBNSYS0000005622","SE83"
"NBNSYS0000005622","SE82"
"NBNSYS0000005622","SE80"
"NBNSYS0000005622","SE74"
"NBNSYS0000005622","SE72"
"NBNSYS0000005622","SE71"
"NBNSYS0000005622","SE70"
"NBNSYS0000005622","SE51"
"NBNSYS0000005622","SE50"
"NBNSYS0000005622","SE36"
"NBNSYS0000005622","NX86"
"NBNSYS0000005622","NX85"
"NBNSYS0000005622","NX75"
"NBNSYS0000005622","NX65"
"NBNSYS0000005622","NX55"
"NBNSYS0000005622","NX35"
"NBNSYS0000005622","NR89"
"NBNSYS0000005622","NR79"
"NBNSYS0000005622","NR78"
"NBNSYS0000005622","NM93"
"NBNSYS0000005622","NM83"
"NBNSYS0000005622","NM82"
"NBNSYS0000005622","NM81"
"NBNSYS0000005622","NM80"
"NBNSYS0000005617","TR36"
"NBNSYS0000005617","TR35"
"NBNSYS0000005617","TR26"
"NBNSYS0000005617","TR25"
"NBNSYS0000005617","TR16"
"NBNSYS0000005617","TR15"
"NBNSYS0000005617","TR05"
"NBNSYS0000005617","TR04"
"NBNSYS0000005617","TR03"
"NBNSYS0000005617","TQ97"
"NBNSYS0000005617","TQ94"
"NBNSYS0000005617","TQ93"
"NBNSYS0000005617","TQ92"
"NBNSYS0000005617","TQ91"
"NBNSYS0000005617","TQ89"
"NBNSYS0000005617","TQ88"
"NBNSYS0000005617","TQ85"
"NBNSYS0000005617","TQ84"
"NBNSYS0000005617","TQ83"
"NBNSYS0000005617","TQ82"
"NBNSYS0000005617","TQ81"
"NBNSYS0000005617","TQ79"
"NBNSYS0000005617","TQ78"
"NBNSYS0000005617","TQ76"
"NBNSYS0000005617","TQ75"
"NBNSYS0000005617","TQ74"
"NBNSYS0000005617","TQ73"
"NBNSYS0000005617","TQ72"
"NBNSYS0000005617","TQ71"
"NBNSYS0000005617","TQ70"
"NBNSYS0000005617","TQ68"
"NBNSYS0000005617","TQ66"
"NBNSYS0000005617","TQ65"
"NBNSYS0000005617","TQ64"
"NBNSYS0000005617","TQ63"
"NBNSYS0000005617","TQ62"
"NBNSYS0000005617","TQ61"
"NBNSYS0000005617","TQ60"
"NBNSYS0000005617","TQ59"
"NBNSYS0000005617","TQ58"
"NBNSYS0000005617","TQ57"
"NBNSYS0000005617","TQ56"
"NBNSYS0000005617","TQ55"
"NBNSYS0000005617","TQ54"
"NBNSYS0000005617","TQ53"
"NBNSYS0000005617","TQ51"
"NBNSYS0000005617","TQ50"
"NBNSYS0000005617","TQ49"
"NBNSYS0000005617","TQ48"
"NBNSYS0000005617","TQ47"
"NBNSYS0000005617","TQ46"
"NBNSYS0000005617","TQ45"
"NBNSYS0000005617","TQ44"
"NBNSYS0000005617","TQ43"
"NBNSYS0000005617","TQ42"
"NBNSYS0000005617","TQ41"
"NBNSYS0000005617","TQ39"
"NBNSYS0000005617","TQ38"
"NBNSYS0000005617","TQ37"
"NBNSYS0000005617","TQ36"
"NBNSYS0000005617","TQ35"
"NBNSYS0000005617","TQ34"
"NBNSYS0000005617","TQ33"
"NBNSYS0000005617","TQ32"
"NBNSYS0000005617","TQ31"
"NBNSYS0000005617","TQ29"
"NBNSYS0000005617","TQ27"
"NBNSYS0000005617","TQ26"
"NBNSYS0000005617","TQ25"
"NBNSYS0000005617","TQ24"
"NBNSYS0000005617","TQ23"
"NBNSYS0000005617","TQ22"
"NBNSYS0000005617","TQ21"
"NBNSYS0000005617","TQ20"
"NBNSYS0000005617","TQ19"
"NBNSYS0000005617","TQ18"
"NBNSYS0000005617","TQ17"
"NBNSYS0000005617","TQ16"
"NBNSYS0000005617","TQ15"
"NBNSYS0000005617","TQ14"
"NBNSYS0000005617","TQ13"
"NBNSYS0000005617","TQ12"
"NBNSYS0000005617","TQ11"
"NBNSYS0000005617","TQ10"
"NBNSYS0000005617","TQ09"
"NBNSYS0000005617","TQ08"
"NBNSYS0000005617","TQ07"
"NBNSYS0000005617","TQ06"
"NBNSYS0000005617","TQ05"
"NBNSYS0000005617","TQ04"
"NBNSYS0000005617","TQ03"
"NBNSYS0000005617","TQ02"
"NBNSYS0000005617","TQ01"
"NBNSYS0000005617","TQ00"
"NBNSYS0000005617","TM59"
"NBNSYS0000005617","TM49"
"NBNSYS0000005617","TM48"
"NBNSYS0000005617","TM47"
"NBNSYS0000005617","TM46"
"NBNSYS0000005617","TM45"
"NBNSYS0000005617","TM39"
"NBNSYS0000005617","TM38"
"NBNSYS0000005617","TM37"
"NBNSYS0000005617","TM36"
"NBNSYS0000005617","TM35"
"NBNSYS0000005617","TM34"
"NBNSYS0000005617","TM33"
"NBNSYS0000005617","TM29"
"NBNSYS0000005617","TM28"
"NBNSYS0000005617","TM27"
"NBNSYS0000005617","TM26"
"NBNSYS0000005617","TM25"
"NBNSYS0000005617","TM24"
"NBNSYS0000005617","TM19"
"NBNSYS0000005617","TM18"
"NBNSYS0000005617","TM17"
"NBNSYS0000005617","TM16"
"NBNSYS0000005617","TM15"
"NBNSYS0000005617","TM14"
"NBNSYS0000005617","TM13"
"NBNSYS0000005617","TM09"
"NBNSYS0000005617","TM08"
"NBNSYS0000005617","TM07"
"NBNSYS0000005617","TM06"
"NBNSYS0000005617","TM05"
"NBNSYS0000005617","TM04"
"NBNSYS0000005617","TM03"
"NBNSYS0000005617","TM02"
"NBNSYS0000005617","TL99"
"NBNSYS0000005617","TL98"
"NBNSYS0000005617","TL97"
"NBNSYS0000005617","TL96"
"NBNSYS0000005617","TL95"
"NBNSYS0000005617","TL94"
"NBNSYS0000005617","TL93"
"NBNSYS0000005617","TL92"
"NBNSYS0000005617","TL89"
"NBNSYS0000005617","TL88"
"NBNSYS0000005617","TL87"
"NBNSYS0000005617","TL86"
"NBNSYS0000005617","TL85"
"NBNSYS0000005617","TL84"
"NBNSYS0000005617","TL83"
"NBNSYS0000005617","TL82"
"NBNSYS0000005617","TL81"
"NBNSYS0000005617","TL80"
"NBNSYS0000005617","TL79"
"NBNSYS0000005617","TL78"
"NBNSYS0000005617","TL77"
"NBNSYS0000005617","TL76"
"NBNSYS0000005617","TL75"
"NBNSYS0000005617","TL74"
"NBNSYS0000005617","TL72"
"NBNSYS0000005617","TL71"
"NBNSYS0000005617","TL70"
"NBNSYS0000005617","TL69"
"NBNSYS0000005617","TL68"
"NBNSYS0000005617","TL67"
"NBNSYS0000005617","TL66"
"NBNSYS0000005617","TL65"
"NBNSYS0000005617","TL64"
"NBNSYS0000005617","TL62"
"NBNSYS0000005617","TL60"
"NBNSYS0000005617","TL59"
"NBNSYS0000005617","TL58"
"NBNSYS0000005617","TL57"
"NBNSYS0000005617","TL56"
"NBNSYS0000005617","TL55"
"NBNSYS0000005617","TL54"
"NBNSYS0000005617","TL51"
"NBNSYS0000005617","TL48"
"NBNSYS0000005617","TL47"
"NBNSYS0000005617","TL46"
"NBNSYS0000005617","TL45"
"NBNSYS0000005617","TL44"
"NBNSYS0000005617","TL42"
"NBNSYS0000005617","TL41"
"NBNSYS0000005617","TL39"
"NBNSYS0000005617","TL37"
"NBNSYS0000005617","TL36"
"NBNSYS0000005617","TL35"
"NBNSYS0000005617","TL34"
"NBNSYS0000005617","TL32"
"NBNSYS0000005617","TL31"
"NBNSYS0000005617","TL30"
"NBNSYS0000005617","TL29"
"NBNSYS0000005617","TL28"
"NBNSYS0000005617","TL27"
"NBNSYS0000005617","TL26"
"NBNSYS0000005617","TL25"
"NBNSYS0000005617","TL24"
"NBNSYS0000005617","TL23"
"NBNSYS0000005617","TL22"
"NBNSYS0000005617","TL21"
"NBNSYS0000005617","TL20"
"NBNSYS0000005617","TL19"
"NBNSYS0000005617","TL17"
"NBNSYS0000005617","TL16"
"NBNSYS0000005617","TL15"
"NBNSYS0000005617","TL14"
"NBNSYS0000005617","TL13"
"NBNSYS0000005617","TL12"
"NBNSYS0000005617","TL11"
"NBNSYS0000005617","TL10"
"NBNSYS0000005617","TL09"
"NBNSYS0000005617","TL08"
"NBNSYS0000005617","TL07"
"NBNSYS0000005617","TL05"
"NBNSYS0000005617","TL04"
"NBNSYS0000005617","TL03"
"NBNSYS0000005617","TL02"
"NBNSYS0000005617","TL01"
"NBNSYS0000005617","TL00"
"NBNSYS0000005617","TG50"
"NBNSYS0000005617","TG42"
"NBNSYS0000005617","TG41"
"NBNSYS0000005617","TG40"
"NBNSYS0000005617","TG33"
"NBNSYS0000005617","TG32"
"NBNSYS0000005617","TG31"
"NBNSYS0000005617","TG30"
"NBNSYS0000005617","TG24"
"NBNSYS0000005617","TG23"
"NBNSYS0000005617","TG22"
"NBNSYS0000005617","TG21"
"NBNSYS0000005617","TG20"
"NBNSYS0000005617","TG14"
"NBNSYS0000005617","TG13"
"NBNSYS0000005617","TG12"
"NBNSYS0000005617","TG11"
"NBNSYS0000005617","TG10"
"NBNSYS0000005617","TG04"
"NBNSYS0000005617","TG03"
"NBNSYS0000005617","TG02"
"NBNSYS0000005617","TG01"
"NBNSYS0000005617","TG00"
"NBNSYS0000005617","TF94"
"NBNSYS0000005617","TF93"
"NBNSYS0000005617","TF92"
"NBNSYS0000005617","TF91"
"NBNSYS0000005617","TF90"
"NBNSYS0000005617","TF84"
"NBNSYS0000005617","TF83"
"NBNSYS0000005617","TF82"
"NBNSYS0000005617","TF81"
"NBNSYS0000005617","TF80"
"NBNSYS0000005617","TF74"
"NBNSYS0000005617","TF73"
"NBNSYS0000005617","TF71"
"NBNSYS0000005617","TF70"
"NBNSYS0000005617","TF64"
"NBNSYS0000005617","TF63"
"NBNSYS0000005617","TF62"
"NBNSYS0000005617","TF61"
"NBNSYS0000005617","TF60"
"NBNSYS0000005617","TF55"
"NBNSYS0000005617","TF50"
"NBNSYS0000005617","TF46"
"NBNSYS0000005617","TF44"
"NBNSYS0000005617","TF39"
"NBNSYS0000005617","TF33"
"NBNSYS0000005617","TF30"
"NBNSYS0000005617","TF28"
"NBNSYS0000005617","TF27"
"NBNSYS0000005617","TF26"
"NBNSYS0000005617","TF25"
"NBNSYS0000005617","TF22"
"NBNSYS0000005617","TF21"
"NBNSYS0000005617","TF20"
"NBNSYS0000005617","TF17"
"NBNSYS0000005617","TF16"
"NBNSYS0000005617","TF15"
"NBNSYS0000005617","TF12"
"NBNSYS0000005617","TF11"
"NBNSYS0000005617","TF10"
"NBNSYS0000005617","TF09"
"NBNSYS0000005617","TF07"
"NBNSYS0000005617","TF06"
"NBNSYS0000005617","TF04"
"NBNSYS0000005617","TF02"
"NBNSYS0000005617","TF01"
"NBNSYS0000005617","TF00"
"NBNSYS0000005617","TA41"
"NBNSYS0000005617","TA30"
"NBNSYS0000005617","TA27"
"NBNSYS0000005617","TA20"
"NBNSYS0000005617","TA08"
"NBNSYS0000005617","TA05"
"NBNSYS0000005617","TA04"
"NBNSYS0000005617","TA03"
"NBNSYS0000005617","SZ68"
"NBNSYS0000005617","SZ58"
"NBNSYS0000005617","SZ57"
"NBNSYS0000005617","SZ49"
"NBNSYS0000005617","SZ48"
"NBNSYS0000005617","SZ47"
"NBNSYS0000005617","SZ39"
"NBNSYS0000005617","SZ29"
"NBNSYS0000005617","SZ19"
"NBNSYS0000005617","SZ09"
"NBNSYS0000005617","SY99"
"NBNSYS0000005617","SY98"
"NBNSYS0000005617","SY89"
"NBNSYS0000005617","SY88"
"NBNSYS0000005617","SY79"
"NBNSYS0000005617","SY78"
"NBNSYS0000005617","SY69"
"NBNSYS0000005617","SY68"
"NBNSYS0000005617","SY59"
"NBNSYS0000005617","SY58"
"NBNSYS0000005617","SY49"
"NBNSYS0000005617","SY48"
"NBNSYS0000005617","SY29"
"NBNSYS0000005617","SY19"
"NBNSYS0000005617","SY18"
"NBNSYS0000005617","SY09"
"NBNSYS0000005617","SY08"
"NBNSYS0000005617","SX99"
"NBNSYS0000005617","SX98"
"NBNSYS0000005617","SX89"
"NBNSYS0000005617","SX88"
"NBNSYS0000005617","SX87"
"NBNSYS0000005617","SX84"
"NBNSYS0000005617","SX47"
"NBNSYS0000005617","SX39"
"NBNSYS0000005617","SX38"
"NBNSYS0000005617","SX37"
"NBNSYS0000005617","SU99"
"NBNSYS0000005617","SU98"
"NBNSYS0000005617","SU97"
"NBNSYS0000005617","SU96"
"NBNSYS0000005617","SU95"
"NBNSYS0000005617","SU94"
"NBNSYS0000005617","SU93"
"NBNSYS0000005617","SU92"
"NBNSYS0000005617","SU91"
"NBNSYS0000005617","SU89"
"NBNSYS0000005617","SU88"
"NBNSYS0000005617","SU87"
"NBNSYS0000005617","SU86"
"NBNSYS0000005617","SU85"
"NBNSYS0000005617","SU84"
"NBNSYS0000005617","SU82"
"NBNSYS0000005617","SU81"
"NBNSYS0000005617","SU80"
"NBNSYS0000005617","SU78"
"NBNSYS0000005617","SU77"
"NBNSYS0000005617","SU76"
"NBNSYS0000005617","SU75"
"NBNSYS0000005617","SU74"
"NBNSYS0000005617","SU73"
"NBNSYS0000005617","SU72"
"NBNSYS0000005617","SU71"
"NBNSYS0000005617","SU70"
"NBNSYS0000005617","SU69"
"NBNSYS0000005617","SU68"
"NBNSYS0000005617","SU67"
"NBNSYS0000005617","SU66"
"NBNSYS0000005617","SU65"
"NBNSYS0000005617","SU61"
"NBNSYS0000005617","SU60"
"NBNSYS0000005617","SU59"
"NBNSYS0000005617","SU58"
"NBNSYS0000005617","SU57"
"NBNSYS0000005617","SU56"
"NBNSYS0000005617","SU53"
"NBNSYS0000005617","SU51"
"NBNSYS0000005617","SU50"
"NBNSYS0000005617","SU49"
"NBNSYS0000005617","SU48"
"NBNSYS0000005617","SU47"
"NBNSYS0000005617","SU46"
"NBNSYS0000005617","SU44"
"NBNSYS0000005617","SU43"
"NBNSYS0000005617","SU42"
"NBNSYS0000005617","SU41"
"NBNSYS0000005617","SU40"
"NBNSYS0000005617","SU39"
"NBNSYS0000005617","SU38"
"NBNSYS0000005617","SU37"
"NBNSYS0000005617","SU36"
"NBNSYS0000005617","SU34"
"NBNSYS0000005617","SU33"
"NBNSYS0000005617","SU32"
"NBNSYS0000005617","SU31"
"NBNSYS0000005617","SU30"
"NBNSYS0000005617","SU29"
"NBNSYS0000005617","SU28"
"NBNSYS0000005617","SU27"
"NBNSYS0000005617","SU26"
"NBNSYS0000005617","SU22"
"NBNSYS0000005617","SU21"
"NBNSYS0000005617","SU20"
"NBNSYS0000005617","SU19"
"NBNSYS0000005617","SU18"
"NBNSYS0000005617","SU16"
"NBNSYS0000005617","SU15"
"NBNSYS0000005617","SU13"
"NBNSYS0000005617","SU12"
"NBNSYS0000005617","SU11"
"NBNSYS0000005617","SU10"
"NBNSYS0000005617","SU09"
"NBNSYS0000005617","SU08"
"NBNSYS0000005617","SU06"
"NBNSYS0000005617","SU03"
"NBNSYS0000005617","SU01"
"NBNSYS0000005617","SU00"
"NBNSYS0000005617","ST99"
"NBNSYS0000005617","ST98"
"NBNSYS0000005617","ST97"
"NBNSYS0000005617","ST96"
"NBNSYS0000005617","ST93"
"NBNSYS0000005617","ST92"
"NBNSYS0000005617","ST90"
"NBNSYS0000005617","ST89"
"NBNSYS0000005617","ST87"
"NBNSYS0000005617","ST86"
"NBNSYS0000005617","ST85"
"NBNSYS0000005617","ST84"
"NBNSYS0000005617","ST82"
"NBNSYS0000005617","ST81"
"NBNSYS0000005617","ST80"
"NBNSYS0000005617","ST79"
"NBNSYS0000005617","ST78"
"NBNSYS0000005617","ST77"
"NBNSYS0000005617","ST76"
"NBNSYS0000005617","ST75"
"NBNSYS0000005617","ST74"
"NBNSYS0000005617","ST73"
"NBNSYS0000005617","ST72"
"NBNSYS0000005617","ST71"
"NBNSYS0000005617","ST69"
"NBNSYS0000005617","ST68"
"NBNSYS0000005617","ST67"
"NBNSYS0000005617","ST66"
"NBNSYS0000005617","ST65"
"NBNSYS0000005617","ST63"
"NBNSYS0000005617","ST61"
"NBNSYS0000005617","ST60"
"NBNSYS0000005617","ST58"
"NBNSYS0000005617","ST57"
"NBNSYS0000005617","ST56"
"NBNSYS0000005617","ST55"
"NBNSYS0000005617","ST54"
"NBNSYS0000005617","ST53"
"NBNSYS0000005617","ST52"
"NBNSYS0000005617","ST51"
"NBNSYS0000005617","ST48"
"NBNSYS0000005617","ST47"
"NBNSYS0000005617","ST46"
"NBNSYS0000005617","ST45"
"NBNSYS0000005617","ST44"
"NBNSYS0000005617","ST43"
"NBNSYS0000005617","ST42"
"NBNSYS0000005617","ST41"
"NBNSYS0000005617","ST40"
"NBNSYS0000005617","ST39"
"NBNSYS0000005617","ST38"
"NBNSYS0000005617","ST36"
"NBNSYS0000005617","ST35"
"NBNSYS0000005617","ST34"
"NBNSYS0000005617","ST33"
"NBNSYS0000005617","ST32"
"NBNSYS0000005617","ST31"
"NBNSYS0000005617","ST30"
"NBNSYS0000005617","ST29"
"NBNSYS0000005617","ST28"
"NBNSYS0000005617","ST27"
"NBNSYS0000005617","ST26"
"NBNSYS0000005617","ST24"
"NBNSYS0000005617","ST22"
"NBNSYS0000005617","ST18"
"NBNSYS0000005617","ST17"
"NBNSYS0000005617","ST13"
"NBNSYS0000005617","ST12"
"NBNSYS0000005617","ST09"
"NBNSYS0000005617","ST07"
"NBNSYS0000005617","ST06"
"NBNSYS0000005617","ST04"
"NBNSYS0000005617","ST03"
"NBNSYS0000005617","ST01"
"NBNSYS0000005617","SS98"
"NBNSYS0000005617","SS97"
"NBNSYS0000005617","SS94"
"NBNSYS0000005617","SS91"
"NBNSYS0000005617","SS90"
"NBNSYS0000005617","SS87"
"NBNSYS0000005617","SS80"
"NBNSYS0000005617","SS78"
"NBNSYS0000005617","SS69"
"NBNSYS0000005617","SS64"
"NBNSYS0000005617","SS51"
"NBNSYS0000005617","SS50"
"NBNSYS0000005617","SS42"
