organism_key,taxon,code
NBNORG0000015826,Nephroma arcticum,1
NBNORG0000024772,Nephroma helveticum,5
NBNORG0000015827,Nephroma laevigatum,1
NBNORG0000015828,Nephroma parile,1
NBNORG0000015829,Nephroma resupinatum,5
NBNORG0000024773,Nephroma tangeriense,4
NBNORG0000081921,Nesolechia oxyspora,2
NBNORG0000084361,Nesothele hymenogonia,3
NBNORG0000016581,Nesothele rugulosa,5
NBNORG0000016582,Nesothele succedens,3
NBNORG0000002210,Nevesia sampaiana,1
NBNORG0000081931,Niesslia cladoniicola,4
NBNORG0000003799,Niesslia lobariae,4
NBNORG0000081933,Nigromacula uniseptata,2
NBNORG0000003035,Normandina acroglypta,2
NBNORG0000014324,Normandina pulchella,1
NBNORG0000079530,Obryzum corniculatum,4
NBNORG0000015862,Ochrolechia androgyna,1
NBNORG0000003838,Ochrolechia arborea,4
NBNORG0000108610,Ochrolechia bahusiensis,5
NBNORG0000024775,Ochrolechia inaequatula,2
NBNORG0000108611,Ochrolechia laevigata,5
NBNORG0000108612,Ochrolechia mahluensis,5
NBNORG0000003839,Ochrolechia microstictoides,2
NBNORG0000081969,Ochrolechia subviridis,2
NBNORG0000081968,Ochrolechia szatalaensis,2
NBNORG0000081971,Ochrolechia tartarea,1
NBNORG0000003840,Ochrolechia xanthostoma,3
NBNORG0000095916,Opegrapha anomea,4
NBNORG0000015764,Opegrapha areniseda,3
NBNORG0000015782,Opegrapha brevis,3
NBNORG0000015767,Opegrapha cesareensis,3
NBNORG0000082055,Opegrapha corticola,2
NBNORG0000024776,Opegrapha demutata,4
NBNORG0000003918,Opegrapha dolomitica,3
NBNORG0000024777,Opegrapha fumosa,2
NBNORG0000015771,Opegrapha lithyrga,2
NBNORG0000082057,Opegrapha niveoatra,3
NBNORG0000082058,Opegrapha parasitica,4
NBNORG0000082059,Opegrapha pertusariicola,2
NBNORG0000015775,Opegrapha pulvinata,3
NBNORG0000002925,Opegrapha reactiva,4
NBNORG0000003921,Opegrapha rotunda,3
NBNORG0000082060,Opegrapha rubefacta,5
NBNORG0000003922,Opegrapha rupestris,2
NBNORG0000082062,Opegrapha sphaerophoricola,3
NBNORG0000015783,Opegrapha thelotrematis,3
NBNORG0000098632,Opegrapha trochodes,4
NBNORG0000082063,Opegrapha vermicellifera,2
NBNORG0000015781,Opegrapha vulgata,3
NBNORG0000082080,Ophioparma ventosa,1
NBNORG0000015649,Orcularia insperata,4
NBNORG0000082106,Orphniospora moriopsis var. brunnea,5
NBNORG0000082107,Orphniospora moriopsis var. moriopsis,3
NBNORG0000000336,Pachnolepia pruinata,2
NBNORG0000014490,Pachyphiale carneola,2
NBNORG0000014491,Pachyphiale fagicola,4
NBNORG0000108580,Palicella filamentosa,5
NBNORG0000016600,Parabagliettoa cyanea,4
NBNORG0000016602,Parabagliettoa dufourii,2
NBNORG0000016586,Parabagliettoa impressa,3
NBNORG0000016620,Parabagliettoa pinguicula,2
NBNORG0000003045,Paralecanographa grumulosa,3
NBNORG0000015160,Paranectria affinis,4
NBNORG0000082186,Paranectria superba,4
NBNORG0000015593,Parmelia discordans,2
NBNORG0000082193,Parmelia ernstiae,2
NBNORG0000015595,Parmelia omphalodes,1
NBNORG0000024778,Parmelia submontana,2
NBNORG0000015601,Parmelia sulcata,1
NBNORG0000004008,Parmeliella parvula,1
NBNORG0000015603,Parmeliella testacea,2
NBNORG0000082202,Parmeliella thriptophylla,1
NBNORG0000091488,Parmelina carporrhizans,2
NBNORG0000026982,Parmelina pastillifera,2
NBNORG0000026983,Parmelina tiliacea,2
NBNORG0000026984,Parmelinopsis horrescens,3
NBNORG0000082205,Parmelinopsis minarum,3
NBNORG0000026985,Parmeliopsis ambigua,1
NBNORG0000026986,Parmeliopsis hyperopta,2
NBNORG0000015591,Parmotrema arnoldii,3
NBNORG0000082197,Parmotrema crinitum,1
NBNORG0000004009,Parmotrema perlatum,1
NBNORG0000098653,Parmotrema pseudoreticulatum,5
NBNORG0000026987,Parmotrema robustum,4
NBNORG0000108551,Pectenia cyanoloma,1
NBNORG0000108551,Pectenia cyanoloma,2
NBNORG0000024747,Pectenia ligulata,3
NBNORG0000082241,Peltigera britannica,2
NBNORG0000015830,Peltigera canina,2
NBNORG0000015831,Peltigera collina,1
NBNORG0000015832,Peltigera degenii,2
NBNORG0000082242,Peltigera didactyla,2
NBNORG0000082243,Peltigera elisabethae,4
NBNORG0000015833,Peltigera horizontalis,1
NBNORG0000026990,Peltigera hymenina,1
NBNORG0000015834,Peltigera lepidophora,4
NBNORG0000015835,Peltigera leucophlebia,1
NBNORG0000015836,Peltigera malacea,3
NBNORG0000015837,Peltigera membranacea,1
NBNORG0000082246,Peltigera polydactylon,2
NBNORG0000024779,Peltigera ponojensis,4
NBNORG0000082248,Peltigera praetextata,1
NBNORG0000082249,Peltigera rufescens,2
NBNORG0000015838,Peltigera scabrosa,4
NBNORG0000004032,Peltigera scabrosella,4
NBNORG0000015839,Peltigera venosa,4
NBNORG0000004157,Perigrapha superveniens,3
NBNORG0000118129,Pertusaria amara f. amara,2
NBNORG0000015868,Pertusaria amarescens,2
NBNORG0000015869,Pertusaria bryontha,4
NBNORG0000015871,Pertusaria chiodectonoides,3
NBNORG0000015872,Pertusaria coccodes,2
NBNORG0000015874,Pertusaria coronata,2
NBNORG0000015878,Pertusaria flavicans,2
NBNORG0000082357,Pertusaria flavida,2
NBNORG0000024780,Pertusaria flavocorallina,4
NBNORG0000015879,Pertusaria glomerata,4
NBNORG0000004174,Pertusaria hutchinsiae,3
NBNORG0000015880,Pertusaria hymenea,2
NBNORG0000015882,Pertusaria lactescens,2
NBNORG0000015883,Pertusaria leioplaca,2
NBNORG0000082363,Pertusaria leucosora,4
NBNORG0000015887,Pertusaria oculata,2
NBNORG0000015889,Pertusaria pertusa,1
NBNORG0000004175,Pertusaria pluripuncta,4
NBNORG0000015890,Pertusaria polythecia,5
NBNORG0000015891,Pertusaria pseudocorallina,2
NBNORG0000052370,Pertusaria pupillaris,2
NBNORG0000015893,Pertusaria pustulata,5
NBNORG0000014492,Petractis clausa,2
NBNORG0000014932,Pezizella epithallina,4
NBNORG0000003920,Phacothecium varium,3
NBNORG0000013817,Phaeocalicium praecedens,3
NBNORG0000082454,Phaeographis dendritica,3
NBNORG0000082455,Phaeographis inusta,3
NBNORG0000014473,Phaeographis lyellii,3
NBNORG0000014474,Phaeographis smithii,3
NBNORG0000024781,Phaeophyscia endococcina,3
NBNORG0000015605,Phaeophyscia endophoenicea,2
NBNORG0000082470,Phaeophyscia nigricans,1
NBNORG0000082471,Phaeophyscia orbicularis,1
NBNORG0000082472,Phaeophyscia sciastra,3
NBNORG0000016558,Phaeospora exoriens,5
NBNORG0000082500,Phaeospora parasitica,3
NBNORG0000016559,Phaeospora rimosicola,3
NBNORG0000082563,Phlyctis agelaea,3
NBNORG0000004406,Phoma everniae,4
NBNORG0000108621,Phoma lecanorae,4
NBNORG0000108622,Phoma lichenis,5
NBNORG0000004429,Phoma lobariae,4
NBNORG0000082668,Phylliscum demangeonii,4
NBNORG0000091176,Phylloblastia inexpectata,3
NBNORG0000015607,Phyllopsora rosei,2
NBNORG0000082706,Physcia caesia,1
NBNORG0000015608,Physcia dubia,2
NBNORG0000004623,Physcia leptalea,2
NBNORG0000015610,Physcia stellaris,2
NBNORG0000015611,Physcia tenella,1
NBNORG0000015613,Physcia tribacia,2
NBNORG0000015614,Physcia tribacioides,2
NBNORG0000015615,Physconia distorta,1
NBNORG0000015616,Physconia enteroxantha,2
NBNORG0000015617,Physconia grisea,2
NBNORG0000015619,Physconia perisidiosa,2
NBNORG0000084459,Piccolia ochrophora,1
NBNORG0000015620,Pilophorus strumaticus,1
NBNORG0000082773,Placidiopsis custnani,2
NBNORG0000024782,Placidiopsis pseudocinerea,5
NBNORG0000024735,Placidium boccanum,5
NBNORG0000052367,Placidium lachneum,3
NBNORG0000016552,Placidium michelii,5
NBNORG0000024736,Placidium pilosellum,3
NBNORG0000024737,Placidium rufescens,4
NBNORG0000024738,Placidium squamulosum,2
NBNORG0000015621,Placopsis gelida,4
NBNORG0000082775,Placopsis lambii,1
NBNORG0000006440,Placopyrenium canellum,3
NBNORG0000098788,Placopyrenium cinereoatratum,4
NBNORG0000098789,Placopyrenium formosum,4
NBNORG0000085290,Placopyrenium fuscellum,2
NBNORG0000082779,Placynthiella dasaea,2
NBNORG0000082780,Placynthiella hyporhoda,4
NBNORG0000082781,Placynthiella icmalea,2
NBNORG0000015623,Placynthiella uliginosa,2
NBNORG0000098791,Placynthium anemoideum,5
NBNORG0000015840,Placynthium asperellum,3
NBNORG0000090800,Placynthium caesium,5
NBNORG0000015846,Placynthium dolichoterum,4
NBNORG0000015841,Placynthium flabellosum,2
NBNORG0000090991,Placynthium hungaricum,5
NBNORG0000015844,Placynthium nigrum,1
NBNORG0000015845,Placynthium pannariellum,4
NBNORG0000015847,Placynthium subradiatum,2
NBNORG0000015848,Placynthium tantaleum,3
NBNORG0000082785,Placynthium tremniacum,4
NBNORG0000082804,Platismatia glauca,1
NBNORG0000015624,Platismatia norvegica,2
NBNORG0000082813,Plectocarpon lichenum,1
NBNORG0000004696,Plectocarpon scrobiculatae,3
NBNORG0000004702,Pleopsidium chlorophanum,3
NBNORG0000015590,Pleurosticta acetabulum,1
NBNORG0000015386,Poeltinula cerebrina,3
NBNORG0000082932,Polyblastia agraria,3
NBNORG0000016561,Polyblastia albida,3
NBNORG0000016564,Polyblastia cupularis,3
NBNORG0000082933,Polyblastia dermatodes,3
NBNORG0000024783,Polyblastia efflorescens,4
NBNORG0000027011,Polyblastia gothica,5
NBNORG0000016567,Polyblastia helvetica,4
NBNORG0000108626,Polyblastia inumbrata agg.,5
NBNORG0000082934,Polyblastia philaea,4
NBNORG0000016570,Polyblastia quartzina,4
NBNORG0000016571,Polyblastia sendtneri,4
NBNORG0000016573,Polyblastia verrucosa,4
NBNORG0000015626,Polychidium muscicola,2
NBNORG0000082939,Polycoccum arnoldii,4
NBNORG0000082940,Polycoccum crassum,4
NBNORG0000082942,Polycoccum dzieduszyckii,4
NBNORG0000004781,Polycoccum kerneri,4
NBNORG0000014300,Polycoccum marmoratum,3
NBNORG0000004782,Polycoccum microcarpum,4
NBNORG0000082944,Polycoccum minutulum,4
NBNORG0000082946,Polycoccum peltigerae,3
NBNORG0000014298,Polycoccum pulvinatum,3
NBNORG0000082947,Polycoccum sporastatiae,5
NBNORG0000014301,Polycoccum squamarioides,3
NBNORG0000082948,Polycoccum trypethelioides,3
NBNORG0000123292,Polysporina ferruginea,5
NBNORG0000027015,Porina aenea,2
NBNORG0000016149,Porina ahlesiana,3
NBNORG0000083001,Porina byssophila,3
NBNORG0000083002,Porina coralloidea,2
NBNORG0000016152,Porina curnowii,3
NBNORG0000024784,Porina ginzbergeri,3
NBNORG0000027016,Porina grandis,3
NBNORG0000083003,Porina guentheri var. guentheri,3
NBNORG0000016154,Porina guentheri var. lucens,3
NBNORG0000083004,Porina hibernica,3
NBNORG0000016155,Porina interjungens,3
NBNORG0000016156,Porina lectissima,2
NBNORG0000016157,Porina leptalea,2
NBNORG0000004820,Porina leptospora,4
NBNORG0000083005,Porina linearis,3
NBNORG0000083006,Porina mammillosa,3
NBNORG0000083009,Porina rosei,3
NBNORG0000024785,Porina sudetica,4
NBNORG0000123270,Porocyphus rehmicus,5
NBNORG0000015397,Porpidia cinereoatra,3
NBNORG0000024787,Porpidia contraponenda,4
NBNORG0000015398,Porpidia crustulata,2
NBNORG0000024788,Porpidia flavicunda,4
NBNORG0000083025,Porpidia flavocruenta,3
NBNORG0000015399,Porpidia hydrophila,2
NBNORG0000083028,Porpidia lowiana,5
NBNORG0000083030,Porpidia macrocarpa f. nigrocruenta,3
NBNORG0000004824,Porpidia melinodes,2
NBNORG0000083033,Porpidia nadvornikiana,4
NBNORG0000004825,Porpidia ochrolemma,5
NBNORG0000083024,Porpidia pachythallina,5
NBNORG0000015400,Porpidia platycarpoides,3
NBNORG0000083035,Porpidia rugosa,2
NBNORG0000015401,Porpidia soredizodes,2
NBNORG0000015513,Porpidia speirea,2
NBNORG0000083039,Porpidia thomsonii,5
NBNORG0000015402,Porpidia tuberculosa,2
NBNORG0000004826,Porpidia zeoroides,4
NBNORG0000015711,Porpidinia tumidula,5
NBNORG0000083070,Pronectria echinulata,4
NBNORG0000098821,Pronectria oligospora,4
NBNORG0000083072,Pronectria pertusariicola,3
NBNORG0000015156,Pronectria robergei,3
NBNORG0000015157,Pronectria tenacis,4
NBNORG0000015158,Pronectria tenuispora,4
NBNORG0000004837,Pronectria xanthoriae,3
NBNORG0000083084,Protoblastenia calva,3
NBNORG0000083085,Protoblastenia cyclospora,3
NBNORG0000083086,Protoblastenia incrustans,2
NBNORG0000083087,Protoblastenia lilacina,3
NBNORG0000016543,Protoblastenia rupestris,1
NBNORG0000083088,Protoblastenia siebenhaariana,2
NBNORG0000015479,Protomicarea commaculans,4
NBNORG0000075860,Protomicarea limosa,3
NBNORG0000083100,Protopannaria pezizoides,1
NBNORG0000015428,Protoparmelia badia,2
NBNORG0000083102,Protoparmelia memnonia,3
NBNORG0000015504,Protoparmelia ochrococca,2
NBNORG0000024790,Protoparmelia oleagina,3
NBNORG0000015418,Protoparmeliopsis achariana,3
NBNORG0000024791,Protothelenella corrosa,3
NBNORG0000083117,Protothelenella leucothelia,5
NBNORG0000083118,Protothelenella sphinctrinoidella,3
NBNORG0000024792,Protothelenella sphinctrinoides,3
NBNORG0000098829,Protounguicularia nephromatis,4
NBNORG0000083131,Psammina inflata,4
NBNORG0000091185,Psammina lobariae,3
NBNORG0000083132,Psammina palmata,4
NBNORG0000083133,Psammina simplex,4
NBNORG0000004850,Psammina stipitata,4
NBNORG0000004884,Pseudephebe minuscula,5
NBNORG0000083192,Pseudephebe pubescens,1
NBNORG0000083200,Pseudevernia furfuracea var. ceratea,2
NBNORG0000083201,Pseudevernia furfuracea var. furfuracea,2
NBNORG0000015849,Pseudocyphellaria citrina,1
NBNORG0000015850,Pseudocyphellaria intricata,2
NBNORG0000015851,Pseudocyphellaria lacerata,4
NBNORG0000015852,Pseudocyphellaria norvegica,2
NBNORG0000015542,Pseudoleptogium diffractum,3
NBNORG0000083262,Pseudoseptoria usneae,4
NBNORG0000084696,Pseudothelomma ocellatum,3
NBNORG0000015628,Psilolechia clavulifera,3
NBNORG0000024793,Psilolechia leprosa,2
NBNORG0000083309,Psilolechia lucida,1
NBNORG0000015629,Psora decipiens,1
NBNORG0000024794,Psora globifera,5
NBNORG0000015631,Psora rubiformis,4
NBNORG0000083317,Psoroglaena abscondita,3
NBNORG0000080872,Psoroglaena biatorella,4
NBNORG0000004938,Psoroglaena stigonemoides,3
NBNORG0000015632,Psoroma hypnorum,2
NBNORG0000015762,Psoronactis dilleniana,4
NBNORG0000015635,Psorotichia schaereri,3
NBNORG0000024795,Pterygiopsis concordatula,3
NBNORG0000083324,Pterygiopsis lacustris,4
NBNORG0000015784,Ptychographa xylographoides,3
NBNORG0000027030,Punctelia borreri,2
NBNORG0000083422,Punctelia reddenda,2
NBNORG0000098305,Puttea duplex,4
NBNORG0000108631,Pycnora praestabilis,4
NBNORG0000083433,Pycnora sorophora,2
NBNORG0000083434,Pycnora xanthococca,4
NBNORG0000014309,Pyrenidium actinellum,3
NBNORG0000004977,Pyrenidium hetairizans,4
NBNORG0000084713,Pyrenocarpon thelostomum,4
NBNORG0000024796,Pyrenopsis grumulifera,4
NBNORG0000083472,Pyrenopsis impolita,4
NBNORG0000015638,Pyrenopsis phylliscella,5
NBNORG0000027033,Pyrenopsis subareolata,3
NBNORG0000016158,Pyrenula chlorospila,2
NBNORG0000024797,Pyrenula coryli,4
NBNORG0000016160,Pyrenula laevigata,3
NBNORG0000083476,Pyrenula macrospora,1
NBNORG0000016162,Pyrenula nitida,4
NBNORG0000083479,Pyrenula nitidella,4
NBNORG0000016161,Pyrenula occidentalis,2
NBNORG0000083488,Pyrrhospora quernea,2
NBNORG0000005001,Pyrrhospora rubiginans,3
NBNORG0000083516,Raciborskiomyces peltigericola,4
NBNORG0000024798,Racodium rupestre,3
NBNORG0000082438,Raesaenenia huuskonenii,2
NBNORG0000015639,Ramalina calicaris,2
NBNORG0000083527,Ramalina canariensis,2
NBNORG0000024799,Ramalina capitata,3
NBNORG0000015648,Ramalina chondrina,4
NBNORG0000015641,Ramalina farinacea,1
NBNORG0000015642,Ramalina fastigiata,1
NBNORG0000015643,Ramalina fraxinea,1
NBNORG0000083530,Ramalina lacera,3
NBNORG0000015644,Ramalina pollinaria,3
NBNORG0000015645,Ramalina polymorpha,2
NBNORG0000015646,Ramalina portuensis,2
NBNORG0000083532,Ramalina subfarinacea,2
NBNORG0000005077,Ramboldia insidiosa,4
NBNORG0000095920,Ramonia calcicola,4
NBNORG0000083564,Ramonia chrysophaea,3
NBNORG0000024800,Ramonia dictyospora,3
NBNORG0000005083,Ramonia interjecta,3
NBNORG0000014476,Ramonia melathelia,3
NBNORG0000024801,Ramonia nigra,4
NBNORG0000098885,Reconditella physconiarum,4
NBNORG0000005188,Refractohilum achromaticum,4
NBNORG0000005189,Refractohilum galligenum,3
NBNORG0000005190,Refractohilum pluriseptatum,4
NBNORG0000133716,Reichlingia anombrophila,3
NBNORG0000076502,Reichlingia dendritica,4
NBNORG0000083596,Reichlingia leopoldii,3
NBNORG0000013771,Reichlingia zwackhii,4
NBNORG0000083594,Rhagadostoma lichenicola,3
NBNORG0000083626,Rhagadostoma rugosum,4
NBNORG0000083632,Rhaphidicyrtis trichosporella,3
NBNORG0000005211,Rhexophiale rhexoblephara,3
NBNORG0000083641,Rhizocarpon advenulum,4
NBNORG0000024802,Rhizocarpon alpicola,3
NBNORG0000005228,Rhizocarpon anaperum,4
NBNORG0000083642,Rhizocarpon badioatrum,4
NBNORG0000024803,Rhizocarpon caeruleoalbum,5
NBNORG0000024804,Rhizocarpon chioneum,5
NBNORG0000005229,Rhizocarpon cinereonigrum,5
NBNORG0000083643,Rhizocarpon cinereovirens,4
NBNORG0000083644,Rhizocarpon copelandii,4
NBNORG0000024805,Rhizocarpon distinctum,3
NBNORG0000083646,Rhizocarpon eupetraeoides,5
NBNORG0000083647,Rhizocarpon expallescens,5
NBNORG0000083648,Rhizocarpon ferax,5
NBNORG0000083649,Rhizocarpon furfurosum,3
NBNORG0000024806,Rhizocarpon geminatum,4
NBNORG0000005230,Rhizocarpon grande,5
NBNORG0000083650,Rhizocarpon hochstetteri,3
NBNORG0000024808,Rhizocarpon inarense,5
NBNORG0000075805,Rhizocarpon infernulum f. infernulum,4
NBNORG0000024809,Rhizocarpon intermediellum,5
NBNORG0000083654,Rhizocarpon intersitum,4
NBNORG0000024810,Rhizocarpon lecanorinum,2
NBNORG0000024938,Rhizocarpon ochrolechiae,4
NBNORG0000083658,Rhizocarpon oederi,2
NBNORG0000083659,Rhizocarpon petraeum,2
NBNORG0000024811,Rhizocarpon polycarpum,3
NBNORG0000024812,Rhizocarpon postumum,5
NBNORG0000005231,Rhizocarpon reductum,2
NBNORG0000083661,Rhizocarpon ridescens,4
NBNORG0000024813,Rhizocarpon simillimum,4
NBNORG0000024814,Rhizocarpon subgeminatum,3
NBNORG0000005232,Rhizocarpon submodestum,5
NBNORG0000005233,Rhizocarpon subpostumum,5
NBNORG0000083664,Rhizocarpon superficiale,5
NBNORG0000083665,Rhizocarpon timdalii,5
NBNORG0000024815,Rhizocarpon umbilicatum,3
NBNORG0000083666,Rhizocarpon viridiatrum,3
NBNORG0000083725,Rhymbocarpus cruciatus,3
NBNORG0000079401,Rhymbocarpus ericetorum,4
NBNORG0000083726,Rhymbocarpus neglectus,4
NBNORG0000083727,Rhymbocarpus pubescens,4
NBNORG0000015820,Ricasolia amplissima,1
NBNORG0000015823,Ricasolia laetevirens,1
NBNORG0000015584,Rimularia badioatra,3
NBNORG0000005293,Rimularia intercedens,2
NBNORG0000015496,Rimularia limborina,2
NBNORG0000015276,Rinodina aspersa,3
NBNORG0000005295,Rinodina beccariana,4
NBNORG0000083752,Rinodina bischoffii,3
NBNORG0000005299,Rinodina cinnamomea,5
NBNORG0000083754,Rinodina colobinoides,3
NBNORG0000015651,Rinodina confragosa,3
NBNORG0000015652,Rinodina conradii,3
NBNORG0000015653,Rinodina efflorescens,2
NBNORG0000005297,Rinodina fimbriata,3
NBNORG0000005298,Rinodina flavosoralifera,4
NBNORG0000024817,Rinodina griseosoralifera,2
NBNORG0000091178,Rinodina insularis,3
NBNORG0000108633,Rinodina intermedia,4
NBNORG0000015657,Rinodina interpolata,3
NBNORG0000015658,Rinodina isidioides,3
NBNORG0000083757,Rinodina laevigata,5
NBNORG0000015659,Rinodina luridescens,3
NBNORG0000083758,Rinodina milvina,5
NBNORG0000005300,Rinodina mniaraeiza,5
NBNORG0000083761,Rinodina occulta,3
NBNORG0000015655,Rinodina oleae,2
NBNORG0000024818,Rinodina parasitica,5
NBNORG0000005301,Rinodina pityrea,3
NBNORG0000015661,Rinodina pyrina,4
NBNORG0000024940,Rinodina roboris var. armeriicola,3
NBNORG0000005302,Rinodina roboris var. roboris,2
NBNORG0000083763,Rinodina sicula,3
NBNORG0000083765,Rinodina sophodes,2
NBNORG0000005296,Rinodina subpariata,4
NBNORG0000015663,Rinodina teichophila,2
NBNORG0000015785,Roccella fuciformis,1
NBNORG0000015786,Roccella phycopsis,1
NBNORG0000091368,Roccellographa circumscripta,2
NBNORG0000015630,Romjularia lurida,2
NBNORG0000083780,Ropalospora hibernica,5
NBNORG0000108635,Ropalospora lugubris f. sorediata,4
NBNORG0000005306,Ropalospora viridis,3
NBNORG0000016344,Roselliniella cladoniae,3
NBNORG0000083789,Roselliniella microthelia,3
NBNORG0000016346,Roselliniella nephromatis,3
NBNORG0000005319,Roselliniopsis gelidaria,3
NBNORG0000098908,Roselliniopsis ventosa,4
NBNORG0000015355,Rostania ceranisca,4
NBNORG0000015369,Rostania occultata,4
NBNORG0000005379,Sagediopsis aquatica,3
NBNORG0000005380,Sagediopsis barbara,3
NBNORG0000005381,Sagediopsis campsteriana,4
NBNORG0000083966,Sagediopsis lomnitzensis,3
NBNORG0000014475,Sagiolechia protuberans,3
NBNORG0000015665,Sarcogyne clavus,3
NBNORG0000082978,Sarcogyne cyclocarpa,4
NBNORG0000015666,Sarcogyne hypophaea,3
NBNORG0000083984,Sarcogyne regularis,2
NBNORG0000083987,Sarcopyrenia beckhausiana,4
NBNORG0000024941,Sarcopyrenia cylindrospora,4
NBNORG0000118244,Sarcopyrenia geisleri,2
NBNORG0000083990,Sarcosagium campestre var. campestre,3
NBNORG0000015668,Sarcosagium campestre var. macrosporum,3
NBNORG0000084008,Schadonia fecunda,4
NBNORG0000084010,Schaereria cinereorufa,2
NBNORG0000024819,Schaereria corticola,4
NBNORG0000084011,Schaereria fuscocinerea var. fuscocinerea,2
NBNORG0000070783,Schaereria fuscocinerea var. sorediata,3
NBNORG0000015788,Schismatomma ricasolii,3
NBNORG0000015763,Schismatomma umbrinum,2
NBNORG0000084016,Schizotrema quercicola,2
NBNORG0000095921,Sclerococcum griseisporodochium,3
NBNORG0000005422,Sclerococcum montagnei,4
NBNORG0000078389,Sclerococcum ophthalmizae,3
NBNORG0000123280,Sclerococcum parasiticum ,3
NBNORG0000005424,Sclerococcum simplex,5
NBNORG0000108636,Sclerococcum tephromelarum,3
NBNORG0000084070,Sclerophora pallida,3
NBNORG0000013806,Sclerophora peronella,3
NBNORG0000084080,Scoliciosporum chlorococcum,3
NBNORG0000084081,Scoliciosporum curvatum,2
NBNORG0000084082,Scoliciosporum pruinosum,2
NBNORG0000084083,Scoliciosporum sarothamni,3
NBNORG0000005452,Scoliciosporum umbrinum,2
NBNORG0000015247,Scutula circumspecta,4
NBNORG0000084109,Scutula dedicata,4
NBNORG0000015242,Scutula effusa,4
NBNORG0000015673,Scutula epiblastematica,4
NBNORG0000015673,Scutula epiblastematica,3
NBNORG0000005491,Scutula miliaris,4
NBNORG0000005492,Scutula tuberculosa,3
NBNORG0000015536,Scytinium biatorinum,3
NBNORG0000077694,Scytinium callopismum,4
NBNORG0000015354,Scytinium callopismum var. rhyparodes sensu auct.,4
NBNORG0000015363,Scytinium fragile,3
NBNORG0000077699,Scytinium fragrans,3
NBNORG0000080778,Scytinium gelatinosum,2
NBNORG0000080780,Scytinium imbricatum,4
NBNORG0000015546,Scytinium intermedium,4
NBNORG0000015544,Scytinium lichenoides,2
NBNORG0000108593,Scytinium magnussonii,4
NBNORG0000015545,Scytinium massiliense,2
NBNORG0000026919,Scytinium palmatum,2
NBNORG0000024745,Scytinium parvum,4
NBNORG0000003141,Scytinium subtorulosum,2
NBNORG0000015550,Scytinium tenuissimum,4
NBNORG0000015551,Scytinium turgidum,2
NBNORG0000015674,Siphula ceratites,2
NBNORG0000015809,Skyttea buelliae,3
NBNORG0000084202,Skyttea caesii,3
NBNORG0000084203,Skyttea elachistophora,5
NBNORG0000015811,Skyttea gregaria,2
NBNORG0000084204,Skyttea lecanorae,3
NBNORG0000084205,Skyttea nitschkei,2
NBNORG0000084206,Skyttea pyrenulae,2
NBNORG0000084207,Skyttea spinosa,5
NBNORG0000108637,Skyttea tephromelarum,3
NBNORG0000084208,Skyttea viridis,5
NBNORG0000005695,Skyttella mulleri,4
NBNORG0000084015,Snippocia nivea,2
NBNORG0000084214,Solenopsora candicans,1
NBNORG0000084215,Solenopsora holophaea,2
NBNORG0000024820,Solenopsora liparina,4
NBNORG0000084216,Solenopsora vulturiensis,2
NBNORG0000084218,Solorina bispora var. bispora,3
NBNORG0000084219,Solorina bispora var. macrospora,3
NBNORG0000015854,Solorina bispora var. monospora,3
NBNORG0000015855,Solorina crocea,1
NBNORG0000015856,Solorina saccata,1
NBNORG0000015857,Solorina spongiosa,1
NBNORG0000076508,Sparria endlicheri,4
NBNORG0000091080,Sphaerellothecium cladoniae,3
NBNORG0000005719,Sphaerellothecium minutum,4
NBNORG0000078785,Sphaerellothecium parietinarium,3
NBNORG0000005720,Sphaerellothecium propinquellum,3
NBNORG0000005945,Sphaerellothecium pumilum,4
NBNORG0000081987,Sphaeropezia pertusariae,4
NBNORG0000013818,Sphaerophorus fragilis,2
NBNORG0000013819,Sphaerophorus globosus,1
NBNORG0000014325,Sphaerulina dolichotera,5
NBNORG0000084263,Sphaerulina dubiella,5
NBNORG0000013820,Sphinctrina anglica,3
NBNORG0000013821,Sphinctrina leucopoda,5
NBNORG0000013822,Sphinctrina tubaeformis,4
NBNORG0000013823,Sphinctrina turbinata,2
NBNORG0000015675,Spilonema paradoxum,5
NBNORG0000015676,Spilonema revertens,5
NBNORG0000082825,Spirographa fusisporella,3
NBNORG0000077914,Spirographa triangularis,3
NBNORG0000005773,Spirographa vinosa,5
NBNORG0000015677,Sporastatia polyspora,4
NBNORG0000084301,Sporastatia testudinea,4
NBNORG0000016563,Sporodictyon cruentum,3
NBNORG0000098814,Sporodictyon schaererianum,3
NBNORG0000015787,Sporodophoron cretaceum,2
NBNORG0000015678,Squamarina lentigera,4
NBNORG0000024834,Staurothele arctica,5
NBNORG0000016576,Staurothele bacilligera,4
NBNORG0000016577,Staurothele caesia,3
NBNORG0000016579,Staurothele fissa,3
NBNORG0000005905,Staurothele frustulenta,4
NBNORG0000084359,Staurothele geoica,5
NBNORG0000084360,Staurothele guestphalica,3
NBNORG0000016580,Staurothele rufa,5
NBNORG0000084362,Staurothele rupifraga,3
NBNORG0000015679,Steinia geophana,3
NBNORG0000084387,Stenocybe nitida,1
NBNORG0000005921,Stenocybe pullatula,1
NBNORG0000084388,Stenocybe septata,1
NBNORG0000015680,Stereocaulon alpinum,4
NBNORG0000015682,Stereocaulon condensatum,3
NBNORG0000084394,Stereocaulon cumulatum,5
