tvk,km100,km10,coord_system,organism_key,allow_org_key,rtvk,taxon
NBNSYS0000010875,NO,00 03 04 05 13 14 15,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,NS,28 29 38 39 43 44 45 48 49 53 54 55 63 64 65 69 70 71 78 79 80 81 88 89 90 91 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,NT,08 09 80 90,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,NU,00,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,NX,79 89 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,NY,20 21 30 31 40 41 65 66 67 75 76 77 78 79 85 86 87 88 89 97 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,NZ,02 03 04 08 09 12 13 14 22 23 24,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SD,08 16 17 18 26 27 28 29 39 49 75 76 77 78 85 86 87 88 89 95 96 97 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SE,07 08 09 15 16 17 24 25 26 27 34 35 36 37 44 45 46 47 50 51 53 54 55 56 57 60 61 63 64 65 66 70 71 73 74 75 80 81 82 90 91 92 94 95 96,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SJ,35 36 37 45 46 47 55 56 57 67 68 69 77 78 79 87 88 89 90 91,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SK,00 01 10 11 50 57 58 59 60 67 68 69 70 73 74 75 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SO,90 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SP,00 01 02 03 09 10 11 12 13 19 20 21 22 23 30 31 40 41 50 51 58 59 60 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 94 95 96 97 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,ST,27 28 29 34 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 66 67 68 69 76 77 78 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,SU,08 09 18 19 22 23 24 28 29 32 33 34 38 39 42 43 44 48 49 52 53 54 58 59 62 63 64 67 68 69 77 78 79 87 88 89,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TA,00 01 02 04 05 06 10 11 14 15 16 20 21 30 31 40 41,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43 44 45 46 47 48 49 50 54 55 56 57 58 60 70 81 82 83 91 92 93,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TG,00 01 02 03 10 11 12 13 20 21 22 23 30 31 32 33,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TL,04 05 06 07 08 09 11 12 13 14 15 16 18 19 21 22 23 26 27 28 29 31 32 33 36 37 38 39 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TM,01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 33 34 35 36 39 44 45 46,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TQ,11 12 13 21 22 23 31 32 33 47 48 49 50 51 57 58 59 60 61 67 68 69 70 71 78 79 80 81 82 83 85 86 87 89 91 92 93 95 96 97 99,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TR,01 02 03 05 06 07 15 16 25 26 27 35 36 37,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010875,TV,59 69 79,OSGB,NBNORG0000011328,allow,NBNSYS0000010875,Cloeon simile
NBNSYS0000010876,NC,01 02 03 11 12 13 21 22 23 31 32 33 60 61 62 70 71 72 80 81 82 83 84 85 93 94 95 96,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,ND,02 03 04 05 06 07 12 13 14 15 16 17 18 23 24 25 26 27 28 34 35 36 37 38,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NG,83 84 85 93 94 95,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NH,03 04 05 80 81 90 91,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NJ,00 01,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NM,75 76 77 85 86 87 95 96 97,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NN,40 50 60 70 80 89 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NO,09 13 14 15 23 24 25 33 34 35,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NS,48 49 58 59 68 69 76 77 78 79 86 87 88 89 96 97 98,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NT,32 33 34 42 43 44 51 52 53 54 55 61 62 63 64 65 66 71 72 73 74 75 76 82 83 84 85 86 92 93 94 95 96,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NU,04 05 10 11 20 21,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NX,24 25 26 34 35 36 44 45 46 66 67 68 76 77 78 86 87 88,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NY,10 14 15 16 20 24 25 26 30 32 33 34 35 36 37 38 41 42 43 44 45 46 47 48 51 52 53 54 55 56 57 58 61 62 63 64 65 66 67 68 71 72 73 74 76 77 78 82 83 84 90,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,NZ,00 10 19 29 39,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SD,08 16 17 18 19 26 27 28 29 38 39 54 55 56 64 65 66 67 68 74 75 76 77 78 83 84 85 86 87 88 93 94 95 96 97 98 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SE,03 04 05 06 07 08 09 13 14 15 18 19 23 24 25 35 36 37 43 44 45 46 47 53 54 55 56 57 60 63 64 65 66 67 68 70 76 77 78 80 86 87 88,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SJ,11 12 13 21 22 23 30 31 32 33 40 41 42 50 51 52 60 61 62 70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SK,00 01 02 10 20 24 25 26 30 34 35 36 40 43 44 45 46 47 48 50 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 77 78 79 80 81 82 88 89 90,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SN,01 02 03 11 12 13 21 22 23 50 51 60 61 70 71 80,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SO,03 04 05 13 14 15 16 17 18 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 72 73 74 75 76 82 83 84 85 86 92 93 94,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SP,00 01 02 10 11 12 17 18 19 20 21 22 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 66 67 68 70 71 78 79 88 89 94 95 96 98 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SS,59 68 69 72 73 74 78 79 82 83 84 88 89 92 93 94,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,ST,90,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SU,00 10 11 12 18 19 20 21 22 23 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 62 63 64 65 66 67 68 69 76 77 78 79 86 87 88 89 96 97 98 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SW,61 62 71 72 81 82,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SY,77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,SZ,08 09 19 28 29 38 39 47 48 49 57 58 59 68 69,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,TF,60 70 80 90 91 92,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,TG,00 01 02 10 11 12,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,TL,04 05 06 14 15 16 24 25 26 50 51 52 53 54 55 56 60 61 62 63 64 65 66 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 87 88 89 90 91 92 93 94 95 97 98 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,TM,02 03 04 05 12 13 14 15 23 24 25 26 34 35 36 44 45 46,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,TQ,06 07 08 16 17 18 30 31 40 41 42 43 44 47 48 49 50 51 52 53 54 57 58 59 61 62 63 64 67 68 69 71 72 73 77 78 79 81 82 83 89 99,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010876,TV,49 59,OSGB,NBNORG0000011329,allow,NBNSYS0000010876,Procloeon bifidum
NBNSYS0000010878,NC,11 12 13 21 22 23 31 32 33 85 86 91 92 93 94 95 96,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,ND,01 02 03 04 05 06 07 12 13 14 15 16 17 18 23 24 25 26 27 28 33 34 35 36 37 38,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NH,01 02 03 11 12 13 21 22 23 31 32 33 90 91 92,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NJ,00 01 02 10 11 12,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NN,20 30 40 80 90,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NO,00 10 20,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NS,23 24 25 28 29 33 34 35 36 37 38 39 43 44 45 46 47 48 49 55 56 57 58 59 70 71 80 81 86 87 88 89 90 91 96 97 98 99,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NT,02 03 04 06 07 08 09 12 13 14 18 19 21 22 23 24 25 28 29 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 72 73 74 75 76 82 83 84 85 86 90 91 92 93 94 95 96,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NU,00 01 02 03 04 10 11 12 13,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NX,25 26 27 28 35 36 37 38 45 46 47 48 79 89 99,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NY,49 59 69 85 86 87 95 96 97,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,NZ,00 02 03 04 05 06 07 10 12 13 14 20 22 23 24,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SD,55 56 57 58 65 66 67 68 75 76 77 78 86 87 88 96 97 98 99,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SE,06 07 08 09 13 14 15 16 17 18 19 23 24 25 26 27 28 29 33 34 35 36 37 38 39,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SK,06 07 08 16 17 18 26 27 28 30 31 32 36 37 38 40 41 42 50 51 52 96 97 98,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SN,50 51 52 53 60 61 62 63 64 70 71 72 73 74 81 82 83 84 91 92 93,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SO,01 02 03 13 14 15 23 24 25 33 34 35,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SS,20 21 22 30 31 32 40 41 42 59 69 79,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,ST,93 94 95,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,SU,03 04 05 13 14 15,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010878,TF,06 07 08 16 17 18 26 27 28,OSGB,NBNORG0000011331,allow,NBNSYS0000010878,Ecdyonurus dispar
NBNSYS0000010879,NC,13 14 15 23 24 25 26 27 33 34 35 36 37 45 46 64 65 66 74 75 76 84 85 86,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,ND,24 25 26 34 35 36,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NH,94 95 96,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NJ,04 05 06 14 15 16 70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NN,60 61 70 71 80 81 90 93 94 95,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NO,00 03 04 05 10 13 14 15 20 21 30 31 40 41 50 51,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NS,68 69 78 79 88 89 97 98 99,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NT,07 08 09 17 18 19 28 29 38 39 42 43 44 49 52 53 54 59 60 61 62 63 64 70 71 72 73 74 75 76 80 81 82 83 84 85 86 92 93 94 95 96,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NY,40 41 42 43 44 50 51 52 53 54 60 61 62 63 64 69 79 89,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,NZ,00 10 20,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SD,57 58 59 67 68 69 77 78 79,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SE,08 09 18 19 28 29,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SJ,13 14 15 23 24 25 33 34 35,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SN,95 96 97,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SO,05 06 07 13 14 15 16 17 23 24 25 30 31 32 33 34 35 40 41 42 43 50 51 52 53,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SS,30 31 32 40 41 42 50 51 52 53 54 60 61 62 63 64 72 73 74 80 90,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,ST,00 06 07 08 16 17 18 26 27 28,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SU,30 31 32 40 41 42 50 51 52,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SX,88 89 98 99,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,SY,08 09,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010879,TQ,21 22 23 31 32 33 41 42 43,OSGB,NBNORG0000011332,allow,NBNSYS0000010879,Ecdyonurus insignis
NBNSYS0000010880,NH,90 91 92,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NJ,00 01 02 03 04 10 11 12 13 14 22 23 24 25 26 27 35 36 45 46,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NN,54 55 56 60 64 65 66 70 74 75 76 80 90 93 94 95,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NO,00 03 04 05 13 14 15,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NS,24 25 26 34 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 96 97 98 99,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NT,00 01 02 03 04 06 07 08 09 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 40 41 42 43 44 50 51 52 53 54 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 92 93 94 95 96,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NU,04 05,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NX,26 27 28 36 37 38 46 47 48,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NY,49 51 52 53 59 61 62 63 69 71 72 73 79 80 89 90,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,NZ,00 10,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SD,47 48 49 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 85 86 87 88 89 95 96 97 98 99,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SE,03 04 05 06 07 08 09 10 11 13 14 15 16 17 18 19 20 21 23 24 25 27 28 29 30 31 47 48 49 57 58 59 67 68 69,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SJ,00 01 10 11 20 21 30 31,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SK,05 06 07 15 16 17 19 25 26 27 29 30 31 32 39 40 41 42 50 51 52 60 61 62,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SN,71 72 73 81 82 83 87 88 89 90 91 92 93 97 98 99,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SO,00 01 02 03 07 08 09 10 11 12 19 20 21 22 23 27 28 29 30 31 32 33 36 37 38 39 41 42 43 46 47 48 49 51 52 53 56 57 58 66 67 68 76 77 78 86 87 88,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SS,10 11 20 21 30 31 32 40 41 42 50 51 52 60 61 70 71 97 98 99,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,ST,07 08 09 17 18 19,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SU,10 11 20 21 30 31,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SX,19 29 38 39 48 49 58 59 69 79,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,SZ,19 29 39,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010880,TQ,22 23 24 31 32 33 34 41 42 43 44 51 52 53,OSGB,NBNORG0000011333,allow,NBNSYS0000010880,Ecdyonurus torrentis
NBNSYS0000010881,NC,95 96,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,ND,01 02 03 04 05 06 07 12 13 14 15 16 17 23 24,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NH,01 02 03 11 12 13 21 22 23 31 32 33 60 70 71 80 81 90 91,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NJ,20 21 22 30 31 32 40 41 42 43 44 45 50 53 54 55 63 64 65 70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NN,68 69 78 79 80 88 89 90 99,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NO,00 06 07 08 16 17 18 26 27 28 38 39 48 49 58 59,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NS,81 82 83 86 87 88 89 91 92 93 96 97 98 99,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NT,00 01 02 03 04 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 40 41 42 43 44 45 50 51 52 53 54 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 92 93 94 95 96,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,NY,09 18 19 28 29 30 31 32 38 39 40 41 42 49 50 51 52 59 69 79 89,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SH,90 91 92 93,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SJ,00 01 02 03 10 11 12 13 21 22 23 24 25 31 32 33 34 35 43 44 45,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SN,50 51 52 53 60 61 62 63 70 71 72 73 80 81 82 83 90 91 92 93 94 95 96,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SO,00 01 02 03 04 05 06 14 15 16 66 67 68 76 77 78 86 87 88,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SS,59 63 64 69 73 74 75 79 83 84 93 94,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SU,10 11 20 21 30 31,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010881,SZ,19 29 39,OSGB,NBNORG0000011334,allow,NBNSYS0000010881,Ecdyonurus venosus
NBNSYS0000010886,NJ,03 04 05 13 14 15 23 24 25 33 34 35 43 44 45 53 54 55 63 64 65 73 74 75,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NN,60 70 80,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NS,45 46 47 55 56 57 65 66 67 68 69 78 79 86 87 88 89 90 91 96 97 98,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NT,00 01 06 07 08 10 11 12 13 14 22 23 24 32 33 34 42 43 44 52 53 54 62 63 64 65 66 67 72 73 74 75 76 77 84 85 86 87 94 95 96,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NU,04 05,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NX,99,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NY,09 19 34 35 36 41 42 43 44 45 46 51 52 53 54 55 56 60 61 62 63 64 70 71 72 80 81 82 92 93 94,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,NZ,02 03 04 12 13 14,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SD,94 95 96,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SE,03 04 05 06 13 14 15 16 23 24 25,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SJ,13 14 15 23 24 25 30 31 32 33 34 35 40 41 42 50 51 52,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SN,50 51 60 61 70 71 90 91 92 93,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SO,00 01 02 03 10 11 12 13 20 21 22 23 24 25 30 31 32 33 34 35 40 41 43 44 45 81 82 83 91 92 93,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SP,01 02 03,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,SS,59 69 79 99,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
NBNSYS0000010886,ST,09 19 28 29 38 39 48 49,OSGB,NBNORG0000011335,allow,NBNSYS0000010886,Rhithrogena germanica
