"rule_name","tvk","error_message","grid_10km"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG14"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG20"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG21"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG22"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG23"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG24"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG30"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG31"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG32"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG33"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG40"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG41"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG42"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TG50"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL00"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL01"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL02"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL03"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL04"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL05"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL07"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL08"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL09"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL10"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL11"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL12"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL13"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL14"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL15"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL16"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL17"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL19"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL20"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL21"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL22"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL23"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL24"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL25"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL26"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL27"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL28"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL29"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL30"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL31"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL32"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL34"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL35"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL36"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL37"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL39"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL41"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL42"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL44"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL45"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL46"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL47"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL48"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL51"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL54"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL55"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL56"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL57"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL58"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL59"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL60"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL62"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL64"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL65"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL66"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL67"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL68"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL69"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL70"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL71"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL72"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL74"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL75"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL76"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL77"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL78"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL79"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL80"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL81"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL82"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL83"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL84"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL85"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL86"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL87"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL88"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL89"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL92"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL93"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL94"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL95"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL96"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL97"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL98"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TL99"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM02"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM03"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM04"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM05"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM06"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM07"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM08"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM09"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM13"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM14"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM15"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM16"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM17"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM18"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM19"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM24"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM25"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM26"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM27"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM28"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM29"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM33"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM34"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM35"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM36"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM37"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM38"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM39"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM45"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM46"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM47"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM48"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM49"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TM59"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ00"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ01"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ02"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ03"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ04"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ05"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ06"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ07"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ08"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ09"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ10"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ11"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ12"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ13"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ14"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ15"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ16"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ17"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ18"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ19"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ20"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ21"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ22"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ23"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ24"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ25"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ26"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ27"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ29"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ31"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ32"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ33"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ34"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ35"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ36"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ37"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ38"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ39"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ41"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ42"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ43"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ44"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ45"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ46"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ47"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ48"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ49"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ50"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ51"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ53"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ54"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ55"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ56"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ57"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ58"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ59"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ60"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ61"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ62"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ63"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ64"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ65"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ66"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ68"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ70"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ71"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ72"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ73"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ74"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ75"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ76"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ78"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ79"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ81"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ82"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ83"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ84"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ85"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ88"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ89"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ91"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ92"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ93"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ94"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TQ97"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR03"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR04"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR05"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR15"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR16"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR25"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR26"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR35"
"Calopteryx splendens 10km","NBNSYS0000005617","Coordinate is outside known range for Calopteryx splendens","TR36"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NM80"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NM81"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NM82"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NM83"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NM93"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NR78"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NR79"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NR89"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NX35"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NX55"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NX65"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NX75"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NX85"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","NX86"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE36"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE50"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE51"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE70"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE71"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE72"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE74"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE80"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE82"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE83"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE90"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE92"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE93"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SE98"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH27"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH37"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH47"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH48"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH53"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH57"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH58"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SH63"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ20"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ28"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ34"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ35"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ43"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ45"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ46"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ54"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ57"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ66"
"Brachytron pratense 10km","NBNSYS0000005622","Coordinate is outside known range for Brachytron pratense","SJ67"
