"organism_key","taxon","error_location","taxon_group","allow_data_entry","one_name_allowed_per_org_key","removal"
"NBNORG0000035029","Porphyrostromium ciliare","British Phycological Society/BPS",18,0,TRUE,"NBNORG0000035029 | Porphyrostromium ciliare"
"NBNORG0000036484","Phymatolithon calcareum","British Phycological Society/BPS",19,0,TRUE,"NBNORG0000036484 | Phymatolithon calcareum"
"NBNORG0000064302","Phymatolithon calcareum","British Phycological Society/BPS",19,0,TRUE,"NBNORG0000064302 | Phymatolithon calcareum"
"NBNORG0000038450","Erythroglossum laciniatum","British Phycological Society/BPS",20,0,TRUE,"NBNORG0000038450 | Erythroglossum laciniatum"
"NBNORG0000064358","Erythroglossum laciniatum","British Phycological Society/BPS",20,0,TRUE,"NBNORG0000064358 | Erythroglossum laciniatum"
"NBNORG0000040656","Vertebrata foetidissima","British Phycological Society/BPS",21,0,TRUE,"NBNORG0000040656 | Vertebrata foetidissima"
"NBNORG0000052847","Codium bursa","British Phycological Society/BPS",22,0,TRUE,"NBNORG0000052847 | Codium bursa"
"NBNORG0000052852","Compsonema saxicola","British Phycological Society/BPS",23,0,TRUE,"NBNORG0000052852 | Compsonema saxicola"
"NBNORG0000052856","Dictyosiphon chordaria","British Phycological Society/BPS",24,0,TRUE,"NBNORG0000052856 | Dictyosiphon chordaria"
"NBNORG0000064050","Vertebrata byssoides","British Phycological Society/BPS",25,0,TRUE,"NBNORG0000064050 | Vertebrata byssoides"
"NBNORG0000064112","Cladophora albida","British Phycological Society/BPS",26,0,TRUE,"NBNORG0000064112 | Cladophora albida"
"NBNORG0000106870","Codium fragile subsp. atlanticum","British Phycological Society/BPS",27,0,TRUE,"NBNORG0000106870 | Codium fragile subsp. atlanticum"
"NBNORG0000109604","Codium fragile subsp. atlanticum","British Phycological Society/BPS",27,0,TRUE,"NBNORG0000109604 | Codium fragile subsp. atlanticum"
"NBNORG0000064126","Codium fragile subsp. fragile","British Phycological Society/BPS",28,0,TRUE,"NBNORG0000064126 | Codium fragile subsp. fragile"
"NBNORG0000106869","Codium fragile subsp. fragile","British Phycological Society/BPS",28,0,TRUE,"NBNORG0000106869 | Codium fragile subsp. fragile"
"NBNORG0000106871","Codium fragile subsp. fragile","British Phycological Society/BPS",28,0,TRUE,"NBNORG0000106871 | Codium fragile subsp. fragile"
"NBNORG0000109615","Codium fragile subsp. fragile","British Phycological Society/BPS",28,0,TRUE,"NBNORG0000109615 | Codium fragile subsp. fragile"
"NBNORG0000064191","Dermocorynus dichotomus","British Phycological Society/BPS",29,0,TRUE,"NBNORG0000064191 | Dermocorynus dichotomus"
"NBNORG0000064217","Mesogloia vermiculata","British Phycological Society/BPS",30,0,TRUE,"NBNORG0000064217 | Mesogloia vermiculata"
"NBNORG0000064263","Nemastoma canariense","British Phycological Society/BPS",31,0,TRUE,"NBNORG0000064263 | Nemastoma canariense"
"NBNORG0000064299","Phyllophora pseudoceranoides","British Phycological Society/BPS",32,0,TRUE,"NBNORG0000064299 | Phyllophora pseudoceranoides"
"NBNORG0000064328","Vertebrata furcellata","British Phycological Society/BPS",33,0,TRUE,"NBNORG0000064328 | Vertebrata furcellata"
"NBNORG0000064329","Melanothamnus harveyi","British Phycological Society/BPS",34,0,TRUE,"NBNORG0000064329 | Melanothamnus harveyi"
"NBNORG0000064335","Pyropia drachii","British Phycological Society/BPS",35,0,TRUE,"NBNORG0000064335 | Pyropia drachii"
"NBNORG0000064442","Harveylithon samoënse","British Phycological Society/BPS",36,0,TRUE,"NBNORG0000064442 | Harveylithon samoënse"
"NBNORG0000109686","Harveylithon samoënse","British Phycological Society/BPS",36,0,TRUE,"NBNORG0000109686 | Harveylithon samoënse"
"NBNORG0000064472","Xiphosiphonia ardreana","British Phycological Society/BPS",37,0,TRUE,"NBNORG0000064472 | Xiphosiphonia ardreana"
"NBNORG0000064474","Xiphosiphonia pennata","British Phycological Society/BPS",38,0,TRUE,"NBNORG0000064474 | Xiphosiphonia pennata"
"NBNORG0000064521","Schmitzia neapolitana","British Phycological Society/BPS",39,0,TRUE,"NBNORG0000064521 | Schmitzia neapolitana"
"NBNORG0000064525","Schottera nicaeensis","British Phycological Society/BPS",40,0,TRUE,"NBNORG0000064525 | Schottera nicaeensis"
"NBNORG0000006902","Pluvialis apricaria","British Trust for Ornithology/BTO",1,0,TRUE,"NBNORG0000006902 | Pluvialis apricaria"
"NBNORG0000061392","Pluvialis apricaria","British Trust for Ornithology/BTO",1,0,TRUE,"NBNORG0000061392 | Pluvialis apricaria"
"NBNORG0000061457","Pluvialis apricaria","British Trust for Ornithology/BTO",1,0,TRUE,"NBNORG0000061457 | Pluvialis apricaria"
"NBNORG0000094141","Anas crecca","British Trust for Ornithology/BTO",2,0,TRUE,"NBNORG0000094141 | Anas crecca"
"NBNORG0000006951","Himantopus himantopus","British Trust for Ornithology/BTO",3,0,TRUE,"NBNORG0000006951 | Himantopus himantopus"
"NBNORG0000094264","Himantopus himantopus","British Trust for Ornithology/BTO",3,0,TRUE,"NBNORG0000094264 | Himantopus himantopus"
"NBNORG0000094140","Anas acuta","British Trust for Ornithology/BTO",4,0,TRUE,"NBNORG0000094140 | Anas acuta"
"NBNORG0000006974","Gavia immer","British Trust for Ornithology/BTO",5,0,TRUE,"NBNORG0000006974 | Gavia immer"
"NBNORG0000061365","Gavia immer","British Trust for Ornithology/BTO",5,0,TRUE,"NBNORG0000061365 | Gavia immer"
"NBNORG0000094372","Plegadis falcinellus","British Trust for Ornithology/BTO",6,0,TRUE,"NBNORG0000094372 | Plegadis falcinellus"
"NBNORG0000006989","Anser caerulescens","British Trust for Ornithology/BTO",7,0,TRUE,"NBNORG0000006989 | Anser caerulescens"
"NBNORG0000007017","Stercorarius skua","British Trust for Ornithology/BTO",8,0,TRUE,"NBNORG0000007017 | Stercorarius skua"
"NBNORG0000108687","Stercorarius skua","British Trust for Ornithology/BTO",8,0,TRUE,"NBNORG0000108687 | Stercorarius skua"
"NBNORG0000007030","Thalasseus sandvicensis","British Trust for Ornithology/BTO",9,0,TRUE,"NBNORG0000007030 | Thalasseus sandvicensis"
"NBNORG0000061496","Thalasseus sandvicensis","British Trust for Ornithology/BTO",9,0,TRUE,"NBNORG0000061496 | Thalasseus sandvicensis"
"NBNORG0000007044","Motacilla flava thunbergi","British Trust for Ornithology/BTO",10,0,TRUE,"NBNORG0000007044 | Motacilla flava thunbergi"
"NBNORG0000061522","Motacilla flava thunbergi","British Trust for Ornithology/BTO",10,0,TRUE,"NBNORG0000061522 | Motacilla flava thunbergi"
"NBNORG0000028100","Laridae","British Trust for Ornithology/BTO",11,0,TRUE,"NBNORG0000028100 | Laridae"
"NBNORG0000028385","Zapornia parva","British Trust for Ornithology/BTO",12,0,TRUE,"NBNORG0000028385 | Zapornia parva"
"NBNORG0000110600","Cygnus","British Trust for Ornithology/BTO",13,0,TRUE,"NBNORG0000110600 | Cygnus"
"NBNORG0000094148","Anthus campestris","British Trust for Ornithology/BTO",14,0,TRUE,"NBNORG0000094148 | Anthus campestris"
"NBNORG0000094152","Anthus pratensis","British Trust for Ornithology/BTO",15,0,TRUE,"NBNORG0000094152 | Anthus pratensis"
"NBNORG0000094153","Anthus pratensis","British Trust for Ornithology/BTO",15,0,TRUE,"NBNORG0000094153 | Anthus pratensis"
"NBNORG0000094171","Bubulcus ibis","British Trust for Ornithology/BTO",16,0,TRUE,"NBNORG0000094171 | Bubulcus ibis"
"NBNORG0000060686","Chloris chloris","British Trust for Ornithology/BTO",17,0,TRUE,"NBNORG0000060686 | Chloris chloris"
"NBNORG0000060731","Circus cyaneus","British Trust for Ornithology/BTO",18,0,TRUE,"NBNORG0000060731 | Circus cyaneus"
"NBNORG0000094214","Circus cyaneus","British Trust for Ornithology/BTO",18,0,TRUE,"NBNORG0000094214 | Circus cyaneus"
"NBNORG0000094233","Setophaga aestiva","British Trust for Ornithology/BTO",19,0,TRUE,"NBNORG0000094233 | Setophaga aestiva"
"NBNORG0000060809","Gavia","British Trust for Ornithology/BTO",20,0,TRUE,"NBNORG0000060809 | Gavia"
"NBNORG0000110605","Gavia","British Trust for Ornithology/BTO",20,0,TRUE,"NBNORG0000110605 | Gavia"
"NBNORG0000094262","Grus grus","British Trust for Ornithology/BTO",21,0,TRUE,"NBNORG0000094262 | Grus grus"
"NBNORG0000060823","Tringa brevipes","British Trust for Ornithology/BTO",22,0,TRUE,"NBNORG0000060823 | Tringa brevipes"
"NBNORG0000094268","Icterus galbula","British Trust for Ornithology/BTO",23,0,TRUE,"NBNORG0000094268 | Icterus galbula"
"NBNORG0000060851","Lanius collurio","British Trust for Ornithology/BTO",24,0,TRUE,"NBNORG0000060851 | Lanius collurio"
"NBNORG0000094272","Lanius collurio","British Trust for Ornithology/BTO",24,0,TRUE,"NBNORG0000094272 | Lanius collurio"
"NBNORG0000094329","Oriolus oriolus","British Trust for Ornithology/BTO",25,0,TRUE,"NBNORG0000094329 | Oriolus oriolus"
"NBNORG0000094332","Oxyura jamaicensis","British Trust for Ornithology/BTO",26,0,TRUE,"NBNORG0000094332 | Oxyura jamaicensis"
"NBNORG0000094407","Streptopelia decaocto","British Trust for Ornithology/BTO",27,0,TRUE,"NBNORG0000094407 | Streptopelia decaocto"
"NBNORG0000061033","Tarsiger cyanurus","British Trust for Ornithology/BTO",28,0,TRUE,"NBNORG0000061033 | Tarsiger cyanurus"
"NBNORG0000094426","Tarsiger cyanurus","British Trust for Ornithology/BTO",28,0,TRUE,"NBNORG0000094426 | Tarsiger cyanurus"
"NBNORG0000061040","Thalassarche melanophris","British Trust for Ornithology/BTO",29,0,TRUE,"NBNORG0000061040 | Thalassarche melanophris"
"NBNORG0000094429","Thalassarche melanophris","British Trust for Ornithology/BTO",29,0,TRUE,"NBNORG0000094429 | Thalassarche melanophris"
"NBNORG0000094442","Turdus naumanni","British Trust for Ornithology/BTO",30,0,TRUE,"NBNORG0000094442 | Turdus naumanni"
"NBNORG0000061056","Turdus ruficollis","British Trust for Ornithology/BTO",31,0,TRUE,"NBNORG0000061056 | Turdus ruficollis"
"NBNORG0000094446","Turdus ruficollis","British Trust for Ornithology/BTO",31,0,TRUE,"NBNORG0000094446 | Turdus ruficollis"
"NBNORG0000094455","Zoothera aurea","British Trust for Ornithology/BTO",32,0,TRUE,"NBNORG0000094455 | Zoothera aurea"
"NBNORG0000094240","Emberiza rustica","British Trust for Ornithology/BTO",33,0,TRUE,"NBNORG0000094240 | Emberiza rustica"
"NBNORG0000094385","Pterodroma hasitata","British Trust for Ornithology/BTO",34,0,TRUE,"NBNORG0000094385 | Pterodroma hasitata"
"NBNORG0000061370","Phylloscopus nitidus","British Trust for Ornithology/BTO",35,0,TRUE,"NBNORG0000061370 | Phylloscopus nitidus"
"NBNORG0000094362","Phylloscopus nitidus","British Trust for Ornithology/BTO",35,0,TRUE,"NBNORG0000094362 | Phylloscopus nitidus"
"NBNORG0000061446","Phoeniconaias minor","British Trust for Ornithology/BTO",36,0,TRUE,"NBNORG0000061446 | Phoeniconaias minor"
"NBNORG0000086119","Phoeniconaias minor","British Trust for Ornithology/BTO",36,0,TRUE,"NBNORG0000086119 | Phoeniconaias minor"
"NBNORG0000061515","Lagopus lagopus scotica","British Trust for Ornithology/BTO",37,0,TRUE,"NBNORG0000061515 | Lagopus lagopus scotica"
"NBNORG0000099689","Lagopus lagopus scotica","British Trust for Ornithology/BTO",37,0,TRUE,"NBNORG0000099689 | Lagopus lagopus scotica"
"NBNORG0000061518","Larus cachinnans","British Trust for Ornithology/BTO",38,0,TRUE,"NBNORG0000061518 | Larus cachinnans"
"NBNORG0000094278","Larus cachinnans","British Trust for Ornithology/BTO",38,0,TRUE,"NBNORG0000094278 | Larus cachinnans"
"NBNORG0000061521","Larus smithsonianus","British Trust for Ornithology/BTO",39,0,TRUE,"NBNORG0000061521 | Larus smithsonianus"
"NBNORG0000108696","Larus smithsonianus","British Trust for Ornithology/BTO",39,0,TRUE,"NBNORG0000108696 | Larus smithsonianus"
"NBNORG0000061527","Threskiornis aethiopicus","British Trust for Ornithology/BTO",40,0,TRUE,"NBNORG0000061527 | Threskiornis aethiopicus"
"NBNORG0000061528","Threskiornis aethiopicus","British Trust for Ornithology/BTO",40,0,TRUE,"NBNORG0000061528 | Threskiornis aethiopicus"
"NBNORG0000094386","Puffinus baroli","British Trust for Ornithology/BTO",41,0,TRUE,"NBNORG0000094386 | Puffinus baroli"
"NBNORG0000094188","Acanthis flammea rostrata","British Trust for Ornithology/BTO",42,0,TRUE,"NBNORG0000094188 | Acanthis flammea rostrata"
"NBNORG0000094189","Acanthis flammea rostrata","British Trust for Ornithology/BTO",42,0,TRUE,"NBNORG0000094189 | Acanthis flammea rostrata"
"NBNORG0000094296","Luscinia megarhynchos golzii","British Trust for Ornithology/BTO",43,0,TRUE,"NBNORG0000094296 | Luscinia megarhynchos golzii"
"NBNORG0000094358","Phylloscopus collybita tristis","British Trust for Ornithology/BTO",44,0,TRUE,"NBNORG0000094358 | Phylloscopus collybita tristis"
"NBNORG0000094359","Phylloscopus collybita tristis","British Trust for Ornithology/BTO",44,0,TRUE,"NBNORG0000094359 | Phylloscopus collybita tristis"
"NBNORG0000095862","Larus glaucoides thayeri","British Trust for Ornithology/BTO",45,0,TRUE,"NBNORG0000095862 | Larus glaucoides thayeri"
"NBNORG0000057506","Fabriciana adippe","Butterfly Conservation/BC",1,0,TRUE,"NBNORG0000057506 | Fabriciana adippe"
"NBNORG0000059322","Fabriciana adippe","Butterfly Conservation/BC",1,0,TRUE,"NBNORG0000059322 | Fabriciana adippe"
"NBNORG0000099342","Leptidea juvernica","Butterfly Conservation/BC",2,0,TRUE,"NBNORG0000099342 | Leptidea juvernica"
"NBNORG0000117532","Leptidea juvernica","Butterfly Conservation/BC",2,0,TRUE,"NBNORG0000117532 | Leptidea juvernica"
"NBNORG0000006851","Amphipyra berbera svenssoni","Butterfly Conservation/NMRS",1,0,TRUE,"NBNORG0000006851 | Amphipyra berbera svenssoni"
"NBNORG0000006853","Luffia lapidella","Butterfly Conservation/NMRS",2,0,TRUE,"NBNORG0000006853 | Luffia lapidella"
"NBNORG0000008841","Mesotype didymata hethlandica","Butterfly Conservation/NMRS",3,0,TRUE,"NBNORG0000008841 | Mesotype didymata hethlandica"
"NBNORG0000008875","Sideridis reticulata hibernica","Butterfly Conservation/NMRS",4,0,TRUE,"NBNORG0000008875 | Sideridis reticulata hibernica"
"NBNORG0000008876","Sideridis reticulata marginosa","Butterfly Conservation/NMRS",5,0,TRUE,"NBNORG0000008876 | Sideridis reticulata marginosa"
"NBNORG0000008892","Hepialus humuli","Butterfly Conservation/NMRS",6,0,TRUE,"NBNORG0000008892 | Hepialus humuli"
"NBNORG0000009007","Hepialus humuli","Butterfly Conservation/NMRS",6,0,TRUE,"NBNORG0000009007 | Hepialus humuli"
"NBNORG0000009008","Hepialus humuli","Butterfly Conservation/NMRS",6,0,TRUE,"NBNORG0000009008 | Hepialus humuli"
"NBNORG0000009015","Jordanita globulariae","Butterfly Conservation/NMRS",7,0,TRUE,"NBNORG0000009015 | Jordanita globulariae"
"NBNORG0000009075","Timandra comae","Butterfly Conservation/NMRS",8,0,TRUE,"NBNORG0000009075 | Timandra comae"
"NBNORG0000043495","Timandra comae","Butterfly Conservation/NMRS",8,0,TRUE,"NBNORG0000043495 | Timandra comae"
"NBNORG0000009164","Mesotype didymata","Butterfly Conservation/NMRS",9,0,TRUE,"NBNORG0000009164 | Mesotype didymata"
"NBNORG0000009247","Ectropis crepuscularia","Butterfly Conservation/NMRS",10,0,TRUE,"NBNORG0000009247 | Ectropis crepuscularia"
"NBNORG0000057994","Ectropis crepuscularia","Butterfly Conservation/NMRS",10,0,TRUE,"NBNORG0000057994 | Ectropis crepuscularia"
"NBNORG0000096168","Ectropis crepuscularia","Butterfly Conservation/NMRS",10,0,TRUE,"NBNORG0000096168 | Ectropis crepuscularia"
"NBNORG0000009379","Sideridis reticulata","Butterfly Conservation/NMRS",11,0,TRUE,"NBNORG0000009379 | Sideridis reticulata"
"NBNORG0000009391","Conisania andalusica barrettii","Butterfly Conservation/NMRS",12,0,TRUE,"NBNORG0000009391 | Conisania andalusica barrettii"
"NBNORG0000009409","Mythimna pallens","Butterfly Conservation/NMRS",13,0,TRUE,"NBNORG0000009409 | Mythimna pallens"
"NBNORG0000091451","Mesapamea secalis agg.","Butterfly Conservation/NMRS",14,0,TRUE,"NBNORG0000091451 | Mesapamea secalis agg."
"NBNORG0000058476","Mesapamea secalis","Butterfly Conservation/NMRS",15,0,TRUE,"NBNORG0000058476 | Mesapamea secalis"
"NBNORG0000018506","Nephopterix angustella","Butterfly Conservation/NMRS",16,0,TRUE,"NBNORG0000018506 | Nephopterix angustella"
"NBNORG0000133324","Etainia louisella","Butterfly Conservation/NMRS",17,0,TRUE,"NBNORG0000133324 | Etainia louisella"
"NBNORG0000041868","Elachista dispunctella","Butterfly Conservation/NMRS",18,0,TRUE,"NBNORG0000041868 | Elachista dispunctella"
"NBNORG0000059740","Elachista dispunctella","Butterfly Conservation/NMRS",18,0,TRUE,"NBNORG0000059740 | Elachista dispunctella"
"NBNORG0000041904","Ephestia woodiella","Butterfly Conservation/NMRS",19,0,TRUE,"NBNORG0000041904 | Ephestia woodiella"
"NBNORG0000058065","Ephestia woodiella","Butterfly Conservation/NMRS",19,0,TRUE,"NBNORG0000058065 | Ephestia woodiella"
"NBNORG0000059765","Ephestia woodiella","Butterfly Conservation/NMRS",19,0,TRUE,"NBNORG0000059765 | Ephestia woodiella"
"NBNORG0000041941","Eucosma fulvana","Butterfly Conservation/NMRS",20,0,TRUE,"NBNORG0000041941 | Eucosma fulvana"
"NBNORG0000042891","Phyllonorycter viminiella","Butterfly Conservation/NMRS",21,0,TRUE,"NBNORG0000042891 | Phyllonorycter viminiella"
"NBNORG0000058799","Phyllonorycter viminiella","Butterfly Conservation/NMRS",21,0,TRUE,"NBNORG0000058799 | Phyllonorycter viminiella"
"NBNORG0000059537","Pseudococcyx posticana","Butterfly Conservation/NMRS",22,0,TRUE,"NBNORG0000059537 | Pseudococcyx posticana"
"NBNORG0000059538","Pseudococcyx turionella","Butterfly Conservation/NMRS",23,0,TRUE,"NBNORG0000059538 | Pseudococcyx turionella"
"NBNORG0000057281","Acronicta cinerea","Butterfly Conservation/NMRS",24,0,TRUE,"NBNORG0000057281 | Acronicta cinerea"
"NBNORG0000057282","Acronicta cinerea","Butterfly Conservation/NMRS",24,0,TRUE,"NBNORG0000057282 | Acronicta cinerea"
"NBNORG0000059421","Acronicta cinerea","Butterfly Conservation/NMRS",24,0,TRUE,"NBNORG0000059421 | Acronicta cinerea"
"NBNORG0000117328","Acronicta cinerea","Butterfly Conservation/NMRS",24,0,TRUE,"NBNORG0000117328 | Acronicta cinerea"
"NBNORG0000057725","Thyraylia nana","Butterfly Conservation/NMRS",25,0,TRUE,"NBNORG0000057725 | Thyraylia nana"
"NBNORG0000059644","Coleophora artemisicolella","Butterfly Conservation/NMRS",26,0,TRUE,"NBNORG0000059644 | Coleophora artemisicolella"
"NBNORG0000057900","Cydia ulicetana","Butterfly Conservation/NMRS",27,0,TRUE,"NBNORG0000057900 | Cydia ulicetana"
"NBNORG0000115861","Cadra calidella","Butterfly Conservation/NMRS",28,0,TRUE,"NBNORG0000115861 | Cadra calidella"
"NBNORG0000058302","Sideridis reticulata reticulata","Butterfly Conservation/NMRS",29,0,TRUE,"NBNORG0000058302 | Sideridis reticulata reticulata"
"NBNORG0000117300","Odontognophos dumetata subsp. dumetata","Butterfly Conservation/NMRS",32,0,TRUE,"NBNORG0000117300 | Odontognophos dumetata subsp. dumetata"
"NBNORG0000117301","Odontognophos dumetata subsp. hibernica","Butterfly Conservation/NMRS",33,0,TRUE,"NBNORG0000117301 | Odontognophos dumetata subsp. hibernica"
"NBNORG0000058733","Mesotype didymata didymata","Butterfly Conservation/NMRS",34,0,TRUE,"NBNORG0000058733 | Mesotype didymata didymata"
"NBNORG0000058962","Scrobipalpa salicorniae","Butterfly Conservation/NMRS",35,0,TRUE,"NBNORG0000058962 | Scrobipalpa salicorniae"
"NBNORG0000059496","Archiearis","Butterfly Conservation/NMRS",36,0,TRUE,"NBNORG0000059496 | Archiearis"
"NBNORG0000117294","Archiearis","Butterfly Conservation/NMRS",36,0,TRUE,"NBNORG0000117294 | Archiearis"
"NBNORG0000059883","Conisania andalusica","Butterfly Conservation/NMRS",37,0,TRUE,"NBNORG0000059883 | Conisania andalusica"
"NBNORG0000122556","Conisania andalusica","Butterfly Conservation/NMRS",37,0,TRUE,"NBNORG0000122556 | Conisania andalusica"
"NBNORG0000122555","Odontognophos dumetata","Butterfly Conservation/NMRS",38,0,TRUE,"NBNORG0000122555 | Odontognophos dumetata"
"NBNORG0000060184","Coenotephria salicata","Butterfly Conservation/NMRS",39,0,TRUE,"NBNORG0000060184 | Coenotephria salicata"
"NBNORG0000122553","Coenotephria salicata","Butterfly Conservation/NMRS",39,0,TRUE,"NBNORG0000122553 | Coenotephria salicata"
"NBNORG0000089732","Apamea exulis","Butterfly Conservation/NMRS",40,0,TRUE,"NBNORG0000089732 | Apamea exulis"
"NBNORG0000117360","Apamea exulis","Butterfly Conservation/NMRS",40,0,TRUE,"NBNORG0000117360 | Apamea exulis"
"NBNORG0000097430","Dryobotodes tenebrosa","Butterfly Conservation/NMRS",41,0,TRUE,"NBNORG0000097430 | Dryobotodes tenebrosa"
"NBNORG0000097453","Cameraria ohridella","Butterfly Conservation/NMRS",42,0,TRUE,"NBNORG0000097453 | Cameraria ohridella"
"NBNORG0000117145","Cameraria ohridella","Butterfly Conservation/NMRS",42,0,TRUE,"NBNORG0000117145 | Cameraria ohridella"
"NBNORG0000097455","Bankesia conspurcatella","Butterfly Conservation/NMRS",43,0,TRUE,"NBNORG0000097455 | Bankesia conspurcatella"
"NBNORG0000097727","Cydalima perspectalis","Butterfly Conservation/NMRS",44,0,TRUE,"NBNORG0000097727 | Cydalima perspectalis"
"NBNORG0000116553","Pungeleria capreolaria","Butterfly Conservation/NMRS",45,0,TRUE,"NBNORG0000116553 | Pungeleria capreolaria"
"NBNORG0000122541","Pungeleria capreolaria","Butterfly Conservation/NMRS",45,0,TRUE,"NBNORG0000122541 | Pungeleria capreolaria"
"NBNORG0000117224","Aethes fennicana fennicana","Butterfly Conservation/NMRS",46,0,TRUE,"NBNORG0000117224 | Aethes fennicana fennicana"
"NBNORG0000117291","Coenotephria salicata salicata","Butterfly Conservation/NMRS",47,0,TRUE,"NBNORG0000117291 | Coenotephria salicata salicata"
"NBNORG0000020656","Lasiambia palposa agg.","Chloropidae Recording Scheme/CRS",1,0,TRUE,"NBNORG0000020656 | Lasiambia palposa agg."
"NBNORG0000020657","Lasiambia parcepilosa","Chloropidae Recording Scheme/CRS",2,0,TRUE,"NBNORG0000020657 | Lasiambia parcepilosa"
"NBNORG0000020662","Aphanotrigonum brunneum","Chloropidae Recording Scheme/CRS",3,0,TRUE,"NBNORG0000020662 | Aphanotrigonum brunneum"
"NBNORG0000020663","Aphanotrigonum cinctellum","Chloropidae Recording Scheme/CRS",4,0,TRUE,"NBNORG0000020663 | Aphanotrigonum cinctellum"
"NBNORG0000020664","Aphanotrigonum femorellum","Chloropidae Recording Scheme/CRS",5,0,TRUE,"NBNORG0000020664 | Aphanotrigonum femorellum"
"NBNORG0000020665","Aphanotrigonum inerme","Chloropidae Recording Scheme/CRS",6,0,TRUE,"NBNORG0000020665 | Aphanotrigonum inerme"
"NBNORG0000020668","Aphanotrigonum trilineatum","Chloropidae Recording Scheme/CRS",7,0,TRUE,"NBNORG0000020668 | Aphanotrigonum trilineatum"
"NBNORG0000020685","Dicraeus styriacus","Chloropidae Recording Scheme/CRS",8,0,TRUE,"NBNORG0000020685 | Dicraeus styriacus"
"NBNORG0000020687","Gaurax dubius","Chloropidae Recording Scheme/CRS",9,0,TRUE,"NBNORG0000020687 | Gaurax dubius"
"NBNORG0000020708","Elachiptera cornuta agg.","Chloropidae Recording Scheme/CRS",10,0,TRUE,"NBNORG0000020708 | Elachiptera cornuta agg."
"NBNORG0000020723","Meromyza femorata agg.","Chloropidae Recording Scheme/CRS",11,0,TRUE,"NBNORG0000020723 | Meromyza femorata agg."
"NBNORG0000020726","Meromyza zachvatkini","Chloropidae Recording Scheme/CRS",12,0,TRUE,"NBNORG0000020726 | Meromyza zachvatkini"
"NBNORG0000020738","Neohaplegis tarsata","Chloropidae Recording Scheme/CRS",13,0,TRUE,"NBNORG0000020738 | Neohaplegis tarsata"
"NBNORG0000020740","Lasiosina herpini","Chloropidae Recording Scheme/CRS",14,0,TRUE,"NBNORG0000020740 | Lasiosina herpini"
"NBNORG0000020748","Chlorops frontosus","Chloropidae Recording Scheme/CRS",15,0,TRUE,"NBNORG0000020748 | Chlorops frontosus"
"NBNORG0000020749","Chlorops strigulus","Chloropidae Recording Scheme/CRS",16,0,TRUE,"NBNORG0000020749 | Chlorops strigulus"
"NBNORG0000041500","Chlorops pumilionis","Chloropidae Recording Scheme/CRS",17,0,TRUE,"NBNORG0000041500 | Chlorops pumilionis"
"NBNORG0000020758","Thaumatomyia glabra","Chloropidae Recording Scheme/CRS",18,0,TRUE,"NBNORG0000020758 | Thaumatomyia glabra"
"NBNORG0000041493","Chlorops rufinus","Chloropidae Recording Scheme/CRS",19,0,TRUE,"NBNORG0000041493 | Chlorops rufinus"
"NBNORG0000096104","Chlorops scutellaris","Chloropidae Recording Scheme/CRS",20,0,TRUE,"NBNORG0000096104 | Chlorops scutellaris"
"NBNORG0000041610","Incertella nigrifrons","Chloropidae Recording Scheme/CRS",21,0,TRUE,"NBNORG0000041610 | Incertella nigrifrons"
"NBNORG0000042259","Lasiambia brevibucca","Chloropidae Recording Scheme/CRS",22,0,TRUE,"NBNORG0000042259 | Lasiambia brevibucca"
"NBNORG0000105402","Oscinimorpha albisetosa","Chloropidae Recording Scheme/CRS",23,0,TRUE,"NBNORG0000105402 | Oscinimorpha albisetosa"
"NBNORG0000043517","Trachysiphonella indet.","Chloropidae Recording Scheme/CRS",24,0,TRUE,"NBNORG0000043517 | Trachysiphonella indet."
"NBNORG0000116296","Elachiptera sp. nr cornuta","Chloropidae Recording Scheme/CRS",25,0,TRUE,"NBNORG0000116296 | Elachiptera sp. nr cornuta"
"NBNORG0000085518","Alonopsis elongata","Cladocera Interest Group/Cladocera",1,0,TRUE,"NBNORG0000085518 | Alonopsis elongata"
"NBNORG0000091574","Alonopsis elongata","Cladocera Interest Group/Cladocera",1,0,TRUE,"NBNORG0000091574 | Alonopsis elongata"
"NBNORG0000043817","Bosmina (Eubosmina) longispina","Cladocera Interest Group/Cladocera",2,0,TRUE,"NBNORG0000043817 | Bosmina (Eubosmina) longispina"
"NBNORG0000085574","Bythotrephes longimanus","Cladocera Interest Group/Cladocera",3,0,TRUE,"NBNORG0000085574 | Bythotrephes longimanus"
"NBNORG0000085778","Leydigia leydigi","Cladocera Interest Group/Cladocera",4,0,TRUE,"NBNORG0000085778 | Leydigia leydigi"
"NBNORG0000100286","Leydigia leydigi","Cladocera Interest Group/Cladocera",4,0,TRUE,"NBNORG0000100286 | Leydigia leydigi"
"NBNORG0000100565","Megafenestra aurita","Cladocera Interest Group/Cladocera",5,0,TRUE,"NBNORG0000100565 | Megafenestra aurita"
"NBNORG0000085825","Moina brachiata","Cladocera Interest Group/Cladocera",6,0,TRUE,"NBNORG0000085825 | Moina brachiata"
"NBNORG0000100399","Ofryoxus gracilis","Cladocera Interest Group/Cladocera",7,0,TRUE,"NBNORG0000100399 | Ofryoxus gracilis"
"NBNORG0000100445","Pleuroxus (Peracantha) truncatus","Cladocera Interest Group/Cladocera",8,0,TRUE,"NBNORG0000100445 | Pleuroxus (Peracantha) truncatus"
